source_id,date,category,title,author,text
,Feb 12 2020,nCov,China charges man who pushed for birthday party despite coronavirus ban,Reuters,"


Medical workers in protective suits attend to patients at the Wuhan International Conference and Exhibition Center, which has been converted into a makeshift hospital to receive patients with mild symptoms caused by the novel coronavirus, in Wuhan, Hubei province, China, Feb. 5, 2020. China Daily via Reuters


BEIJING - Prosecutors in China have brought criminal charges against a 59-year-old man who strapped on firecrackers and doused himself with gasoline to defy a ban on public gatherings during a coronavirus epidemic, the Xinhua news agency said.
The resident of the southwestern city of Chongqing planned a birthday banquet for more than 10 tables of guests on Jan. 28, the state-run agency said on Wednesday, but local officials battling the outbreak asked him to cancel the plan.
But on Jan. 26, after the man failed to convince them to let the party go ahead, he wrapped firecrackers around his waist, poured gasoline on his chest and held up a lighter, trying to threaten them into agreeing.
""The actions prevented town and village cadres from carrying out epidemic prevention and control work,"" Xinhua said, adding that 10 patients visiting a clinic on a lower level of the same building had also been affected.
It was not immediately clear what kind of penalties the man would face if convicted.
Authorities have banned large gatherings, such as banquets and parties, as they try to rein in the virus epidemic, which has killed more than 1,100 and infected more than 40,000 in China.

China virus death toll tops 1,100 as new cases fall

"
,Feb 12 2020,nCov,Beloved communal hotpot falls victim to Hong Kong virus fears,"Su Xinqi, Agence France-Presse","


People wear masks as they walk at a marketplace in downtown following the outbreak of a new coronavirus, in Hong Kong, China, Feb. 4, 2020. Tyrone Siu, Reuters


HONG KONG - Hotpot has become the latest casualty of the coronavirus outbreak after 10 members of a family in Hong Kong became infected after sharing the dish, a much loved favorite during winter.
Comprised of a vat of soup at the center of a table, hotpot is a deeply communal dish.
Those enjoying it dip a variety of meats, seafood and vegetables into the bubbling broth, which becomes more intense as the meal progresses.
But health experts have sounded warnings after a cluster of coronavirus cases were discovered in one Hong Kong family who all shared a hotpot with a carrier from mainland China over the Lunar New Year holiday.
As the tenth positive case was confirmed within the family on Monday, stocks for large hotpot companies with restaurants in Hong Kong and mainland China plunged.
Xiabuxiabu closed down 7.1 percent, Haidilao ended 4.8 lower while Yihai International, which makes seasonings and sauces for hot pot, dropped 2.7 percent.
In Hong Kong, major restaurant chains including Fairwood, Cafe de Coral, Yoshinoya and Maxim's announced they were temporarily pulling hotpot from their menus.
Maxim's also confirmed that 2 of the infected family members from the hotpot cluster worked in 2 of their branches, which would be closed for disinfecting.
Haidilao, China's largest hotpot chain, has already closed all its branches on the mainland, where the virus outbreak has killed more than 1,000 people.

China virus death toll reaches 1,110: gov't

It said it would not close its Hong Kong branches but would start checking the temperatures of patrons.
Sam Wong, who owns 66 Hotpot, a family-run restaurant in the bustling district of Mongkok, said some 20 customers have canceled bookings since the news of the family cluster emerged.
""I don't think the focus should be placed specifically on hotpot considering the habit among Chinese people of communally sharing food,"" Wong, 39, told AFP.
""But given hotpot is part of this cluster infection case, our business can't help but be affected,"" he added.
Wong said he was conducting thermometer checks on all customers, had placed disinfectant soaked floor mats at his restaurant entrance and was replacing reusable chopsticks with disposable ones.
Emily Mok, a flight attendant, came to Wong's restaurant before it opened on Monday evening and ordered a hotpot for take-away.
""My boyfriend and I will have hotpot at home because we don't want to consume it in a restaurant, where we don't know who is sitting next to us,"" she said.
Even before this year's health crisis, Hong Kong's catering industry had been battered by months of political unrest as Hong Kongers push for greater democratic freedoms and police accountability.
In the last quarter of 2019, when the protests were at their most violent, the catering industry suffered a 14 percent drop compared to the same period last year, according to government figures.
Retail, tourism and entertainment industries have been similarly hit.
Wong's restaurant had weathered the unrest because he was a well-known pro-democracy supporter.
With protesters keen to support the businesses, Wong said he almost always had queues outside.
""Now you can simply walk in,"" he lamented.
"
,Feb 11 2020,nCov,Coronavirus emergency 'holds a very grave threat' for world - WHO,"Stephanie Nebehay, Reuters","


A child waves as she sits in a vehicle carrying residents evacuated from a public housing building, following the outbreak of the novel coronavirus, outside Hong Mei House, at Cheung Hong Estate in Hong Kong, China, Feb. 11, 2020. Tyrone Siu, Reuters


GENEVA - China's coronavirus outbreak poses a ""very grave threat for the rest of the world,"" the head of the World Health Organization (WHO) said Tuesday in an appeal for sharing virus samples and speeding up research into drugs and vaccines.
WHO director-general Tedros Adhanom Ghebreyesus was addressing the start of a 2-day meeting aimed at accelerating development of drugs, diagnostics and vaccines against the flu-like virus amid growing concerns about its ability to spread.
To date China has reported 42,708 confirmed cases, including 1,017 deaths, Tedros said.

China virus toll passes 1,000 as Xi visits frontline hospital

""With 99 percent of cases in China, this remains very much an emergency for that country, but one that holds a very grave threat for the rest of the world,"" he told more than 400 researchers and national authorities, including some taking part by video conference from mainland China and Taiwan.
Tedros, speaking to reporters on Monday, referred to ""some concerning instances of onward transmission from people with no travel history to China,"" citing cases this week in France and Britain.
Five British nationals were diagnosed with the coronavirus in France, after staying in the same ski chalet with a person who had been in Singapore.
""The detection of this small number of cases could be the spark that becomes a bigger fire. But for now it's only a spark. Our objective remains containment,"" he said.
Hong Kong residents evacuated from a residential building where a man and woman confirmed with coronavirus live tested negative for the virus, health authorities said Tuesday, easing concerns of a cluster of the outbreak in the Chinese-ruled city.
Many questions remain about the origin of the virus, which emerged at a wildlife market in the central Chinese city of Wuhan in December, and is spread by people in droplets from coughing or sneezing.

Studies suggest role of bats, snakes in outbreak of China virus

""We hope that one of the outcomes of this meeting will be an agreed roadmap for research around which researchers and donors will align,"" Tedros told the closed-door meeting, according to remarks made available by the UN agency.
""The bottom line is solidarity, solidarity, solidarity. That is especially true in relation to sharing of samples and sequences,"" Tedros said. ""To defeat this outbreak, we need open and equitable sharing, according to the principles of fairness and equity.""
Dr. Mike Ryan, WHO's top emergencies experts, told reporters on Monday: ""This is an amazing initiative to centralize our knowledge.""
The aim was to identify gaps and generate scientific information for urgently needed medical interventions, he said.
""This is not just simply scientific discourse, there are big issues to do with how that whole process is governed,"" Ryan said, citing the need to ""ensure equitable access"" to any products derived from research and approved by regulators.
""Bringing everybody together I think will give us a leap-frog moment in terms of coherence, priority-setting,"" he said.
A week ago, only 2 laboratories in Africa could diagnose the novel coronavirus but as of Sunday, the WHO expected every nation in Africa to be able to diagnose the disease.
"
,Feb 11 2020,nCov,New coronavirus found in Japan evacuees who initially tested negative,Agence France-Presse,"


Wearing masks, Takeo Aoyama and Takayuki Kato, who were evacuated by a Japanese chartered plane from Wuhan, speak to reporter after they arrive at Haneda airport in Tokyo, Japan, Jan. 29, 2020. Akira Tomoshige, Reuters/File


TOKYO - Two Japanese citizens evacuated from the epicenter of a novel coronavirus outbreak have been diagnosed with the infection after initially testing negative, the health ministry said Tuesday.
One of the 2, a man in his 50s who returned from the Chinese city of Wuhan on the first Japanese evacuation flight on Jan. 29, previously twice tested negative for the virus. 
However, a third test 12 days later found the man -- who has been isolated in his hotel room since his return -- was infected.
According to the World Health Organization, the coronavirus incubation period ""could be up to 14 days.""
The second evacuee, a Japanese man in his 40s, returned from Wuhan on Jan. 30 and initially tested negative for the virus, but was diagnosed after a second test on Monday.
The new cases bring the number of infections inside Japan to 28, excluding dozens diagnosed aboard a cruise ship moored off the coast.
So far, 135 people on board the Diamond Princess have tested positive for the virus since it arrived off Japan on Monday.
Authorities on Tuesday were removing from the ship the most recently diagnosed 65 crew and passengers.
The ship was carrying 3,711 people when it arrived off Japan on the evening of Feb. 3, and was officially placed into quarantine 2 days later. 
Only those diagnosed with the virus or suffering other serious health conditions have been allowed off the boat, which is expected to remain in quarantine until at least Feb. 19.
People on board the ship on Tuesday tweeted that medicines were being delivered to passengers, and that the ship's captain had announced the vessel would head out to sea overnight to produce fresh water and other operations.
Japan has evacuated hundreds of its citizens from Wuhan since the outbreak began. They have been asked to self-quarantine, with most staying in government-appointed hotels for a period of 14 days. 
Evacuees from the first flight, which landed Jan. 29, are expected to be released from self-quarantine this week after undergoing an additional test for the virus, officials said.
Japan is planning to send a fifth evacuation flight to Wuhan later this week.
"
,Feb 11 2020,nCov,Bat meat still popular in parts of Indonesia despite coronavirus fears,Reuters,"
MANADO, Indonesia - Bat meat is still popular in some parts of Indonesia, despite research suggesting the coronavirus spreading from China might have originated in bats before being passed on to humans.
Bats are traditionally eaten by the Minahasan people from North Sulawesi in the form of a curry-like dish called Paniki. Whole bats are used in Paniki, including the head and wings.
""It (the coronavirus) has not affected sales,"" said bat seller Stenly Timbuleng at his stall in Tomohon, a city in North Sulawesi, south of the provincial capital of Manado.
""In fact... sales continue. It is always sold out.""

Studies suggest role of bats, snakes in outbreak of China virus

On an average day, Timbuleng sells 50 to 60 bats and during festive periods, he can sell up to 600.
""Bats are the favorite indigenous protein, particularly in North Sulawesi,"" Indonesian culinary expert and author of half a dozen of cookbooks, William W. Wongso, told Reuters.
""My favorite part is the wings,"" Wongso added.
Glands from the armpits and the neck of the bat are first removed to get rid of the bad smell.
It is then grilled or torched to get rid of the bat's hairs before being chopped and cooked in a stew of herbs, spices and coconut milk.

How do bats live with so many viruses?

The coronavirus is believed to have originated in a food market in the Chinese city of Wuhan that was illegally selling wildlife. Health experts think it may have originated in bats and then passed to humans, possibly via another species.
In China, the virus has killed more than 1,000 and infected more than 42,700.
There are 319 coronavirus cases in 24 countries and territories outside of China, according to the World Health Organization (WHO) and Chinese health officials.
None has been reported in Indonesia, but the outbreak has prompted many Manadonese restaurants in the capital, Jakarta, to take bats off the menu.

China virus toll passes 1,000 as Xi visits frontline hospital 

For Manadonese Jufry Mantak, the links between the coronavirus and his favorite dish have not put him off.
""We have not found any (coronavirus) cases in Manado. Up till now, there are still many people eating these bats. Because bats are good, especially when cooked with coconut milk.""
"
,Feb 11 2020,nCov,World scientists meet to fight novel coronavirus,Agence France-Presse,"


Overview of the executive board meeting on update on the coronavirus outbreak at the World Health Organization in Geneva, Switzerland, Feb. 6, 2020. Denis Balibouse, Reuters/File


GENEVA - Scientists from around the world are reviewing how the novel coronavirus is transmitted and possible vaccines at a World Health Organization conference that kicked off on Tuesday.
""What matters most is stopping the outbreak and saving lives. With your support, that's what we can do together,"" WHO chief Tedros Adhanom Ghebreyesus said at the 2-day Geneva gathering.
The WHO said some 400 scientists were taking part.
The virus, first identified in China on December 31, has killed more than 1,000 people, infected over 42,000 and reached some 25 countries.

China virus toll passes 1,000 as Xi visits frontline hospital

Participants will also discuss the source of the virus, which is thought to have originated in bats and reached humans via another animal such as snakes or pangolins.
There is no specific treatment or vaccine against the virus, which can cause respiratory failure.
Tedros, who has repeatedly urged countries affected to share their data, called for global ""solidarity.""
""That is especially true in relation to sharing of samples and sequences. To defeat this outbreak, we need open and equitable sharing, according to the principles of fairness and equity,"" he said.
""We hope that one of the outcomes of this meeting will be an agreed roadmap for research around which researchers and donors will align,"" Tedros said.

Studies suggest role of bats, snakes in outbreak of China virus 
How do bats live with so many viruses?
Pangolins are suspected as a potential coronavirus host

Several companies and institutes in Australia, China, France, Germany and the United States are racing to develop a vaccine -- a process that normally takes years.
Asked whether scientists from Taiwan would be allowed to take part in this week's Geneva conference, WHO officials said that they would do so but only online -- along with colleagues from other parts of China.
While the WHO does not deal with Taiwan directly and only recognizes Beijing, Taiwan was often allowed to attend annual assemblies and sideline meetings as an observer.
But in recent years it has been frozen out as Beijing takes an increasingly combative stance towards democratic Taiwan, which it considers its own territory.
"
,Feb 11 2020,nCov,China removes 2 Hubei leaders as virus crisis deepens,Agence France-Presse,"


Medical workers in protective suits move a patient at an isolated ward of a hospital in Caidian district following an outbreak of the novel coronavirus in Wuhan, Hubei province, China, Feb. 6, 2020. China Daily/Reuters


BEIJING - The 2 most senior health officials at the epicenter of China's deadly virus outbreak have been sacked, state media said Tuesday, as pressure mounts over the way local authorities have handled the epidemic.
Zhang Jin, the Communist Party boss of the provincial health commission in Hubei, and its director Liu Yingzi have been removed from their positions, reported state broadcaster CCTV, after a decision by the province's party committee Monday.
The area has found itself at the center of a coronavirus outbreak that has killed more than 1,000 people and infected over 42,000 across China since December.

China virus toll passes 1,000 as Xi visits frontline hospital

Local officials have faced mounting pressure for perceived incompetence -- particularly after the death of a Chinese doctor in the provincial capital Wuhan who was punished for raising the alarm about the new virus.
Deputy director of China's National Health Commission Wang Hesheng will take over the 2 roles, said CCTV.
In another sign of personnel changes at ground zero of the outbreak, senior Beijing official Chen Yixin has been sent to Wuhan to guide epidemic control work.
IMAGE OF STABILITY
Chen -- a former deputy party chief of Hubei -- has been appointed deputy head of a central government group dispatched to the province, according to a report from the health commission on its WeChat account.
Analysts have said local authorities played down the extent of the outbreak in early January because they were holding political meetings at the time and wanted to project an image of stability.
Hubei remains on virtual lockdown to curb the spread of the virus.

Chinese whistleblowing doctor dies from coronavirus 

Local Communist Party secretary Ma Guoqiang acknowledged last week that officials had worsened the spread by failing to restrict travel earlier. 
Wuhan authorities also faced criticism in January for going ahead with an annual public banquet for 40,000 families just days before the city was placed on lockdown.
Other manpower changes have been taking place in the province, including the removal of a top Red Cross official in Wuhan for dereliction of duty.
"
,Feb 11 2020,nCov,Taiwan urges Philippines to lift travel ban on Taiwanese amid coronavirus fears,Reuters,"


Travelers wear face masks as a precaution against the 2019-nCoV at the Ninoy Aquino International Airport Terminal 1 arrival area, Feb. 04, 2020. Jonathan Cellona, ABS-CBN News


TAIPEI (3rd UPDATE) - Taiwan urged the Philippines on Tuesday to lift a travel ban on its citizens after Philippine airlines canceled flights to Taiwan due to a government ban on all foreigners traveling from the island to help contain the spread of the 2019 Novel Coronavirus (2019-nCoV).
Ministry spokeswoman Joanne Ou made the comments at a regular news briefing in Taipei, adding that some Taiwanese were stranded at airports in the Philippines after the ban was announced earlier this week.
The Philippines' 2 largest airlines -- Philippine Airlines and Cebu Pacific -- canceled flights to Taiwan after the government expanded its travel ban to include all foreigners coming from the island to help contain the spread of the coronavirus.
The Philippines' Bureau of Immigration said Monday the travel ban would take effect immediately and would follow the same procedures as in the previously announced restriction that covered China and its Special Administrative Regions Hong Kong and Macau.
Filipinos and foreigners with permanent resident visas may be allowed entry but will be turned over to the Bureau of Quarantine for assessment, Immigration Commissioner Jaime Morente said in a statement.
More than 115,000 Filipinos live and work in Taiwan, mainly in factories and as household helpers.

54 foreign passport holders, some of them natural-born Filipinos, are stuck at the NAIA after the PH govt announcement of travel ban in Taiwan at 9:50PM, Feb 10. They flew from from Taiwan at 10PM and arrived in PH around midnight.
📸 Marites Perez pic.twitter.com/kONolIqSu2
— Jacque Manabat (@jacquemanabat) February 11, 2020

PASSENGERS STRANDED
Some 50 passengers were stuck at the capital's airport after the Philippine government imposed a travel restriction for Taiwan.
The passengers told ABS-CBN News they came from the US and transited through Taiwan. They only learned about the travel ban after arriving at the Ninoy Aquino International Airport (NAIA) Terminal 1.
Most of them were natural-born Filipinos but are US passport holders.
They were not sent for quarantine inspection but were told to fly back to Taiwan.
PALACE: UP TO HEALTH ADVISORIES
Malacañang said lifting the travel ban on Taiwan would depend on the recommendation of the World Health Organization and its national health department.
Taiwan was included in the ban because it is a “part of China,” Palace spokesman Salvador Panelo said Tuesday.
“Since there is a ban on China, necessarily, Taiwan, being part of China, is included. And we always follow the recommendations of the World Health Organization,” Panelo told reporters.
The Taipei Economic and Cultural Office (TECO) in the Philippines meanwhile lamented the ""wrong"" inclusion of Taiwan in the travel ban.
""The Republic of China (Taiwan) is a sovereign and independent state. Taiwan issues its own passport and visas and has exclusive jurisdiction over its people and territory. In fact, Taiwan is not, nor has it ever been, part of the PRC,"" the office said in a statement.
Taiwan is an independently governed territory but the Philippines considers it part of China under the one-China policy.
TECO added that Manila should not be ""misled by WHO’s wrong information on Taiwan"" as part of mainland China.
""It is a factual error for the World Health Organization (WHO) to regard Taiwan as a part of PRC.""
For now, Panelo said the travel ban on Taiwan stays “until the WHO makes any announcement and until the DOH (Department of Health) recommends to the President [its lifting].”
Cases of the virus have been confirmed there.
“If the WHO says there is a need for the lifting of the ban in any part of those already announced with a travel ban then we will, I suppose, do so,” he said.
- With reports from Jacque Manabat and Arianne Merez, ABS-CBN News; Reuters
"
,Feb 11 2020,nCov,"Vietnam's coronavirus cases climb to 15, baby infected",Reuters,"
HANOI - Vietnam confirmed another case of the new coronavirus on Tuesday, bringing its total to 15, the health ministry said.
The latest case is a 3-month-old baby, infected by her grandmother, who tested positive for the virus on Feb. 9, the ministry said in a statement.
It said 10 out of 15 confirmed case are from the northern province of Vinh Phuc.
Vietnam has made plans to quarantine hundreds of its citizens returning from China, including 950 at military camps outside Hanoi, and another 900 at temporary facilities on the Vietnam-China border.
"
,Feb 11 2020,nCov,Thailand bars cruise ship amid coronavirus fears,Reuters,"


Buddhist monks use face masks as they pray at the Wat Phra Dhammakaya temple during a ceremony to commemorate Makha Bucha Day outside Bangkok, Thailand, Feb. 8, 2020. Chalinee Thirasupa, Reuters


BANGKOK - Thailand has barred passengers from Holland America's cruise ship MS Westerdam from disembarking, its health minister said Tuesday, the latest country to turn it away amid fears of the coronavirus despite no confirmed infections aboard.
The company, owned by Miami-based Carnival Corp, had said on Monday that passengers would disembark in Bangkok on Feb. 13 and that there was no reason to believe anybody aboard had the virus.
""I have issued orders. Permission to dock refused,"" Public Health Minister Anutin Charnvirakul said in a Facebook post.
The Westerdam has already been turned away from several countries, including Japan, the Philippines and Thailand, amid fears of the coronavirus, which has killed more than 1,000 people and infected more than 40,000 since it was first reported in the Chinese city of Wuhan less than 2 months ago
Holland America says no one on board has the virus. Media reports say it carries 1,455 passengers and 802 crew; its original destination was Yokohama, Japan, which refused it permission to dock.
""The ship is not in quarantine and we have no reason to believe there are any cases of coronavirus on board despite media reports,"" the company said.
It had earlier said the Westerdam was sailing toward Bangkok, and it is not immediately clear whether the ship would change course.
Another cruise ship, the Diamond Princess, with 3,700 passengers and crew on board, is quarantined in the Japanese port of Yokohama, with 135 cases of coronavirus detected on the Carnival Corp-owned vessel.
Most of the coronavirus cases have been inside China, but there have been 319 cases in 24 other countries, including 1 death, WHO chief Tedros Adhanom Ghebreyesus said Monday. 
"
,Feb 11 2020,nCov,"Coronavirus case confirmed in California, takes US total to 13","Andrew Hay, Reuters","


Personnel in protective clothing approach an aircraft, chartered by the US State Department to evacuate government employees and other Americans from the novel coronavirus threat in the Chinese city of Wuhan, after it arrived at March Air Reserve Base in Riverside County, California, US, Jan. 29, 2020. Mike Blake, Reuters/File


(UPDATE) The 13th case of coronavirus in the United States was detected in California in a person under federal quarantine after returning from Wuhan, China, the US Centers for Disease Control and Prevention (CDC) said Monday.
The adult patient was among US nationals evacuated from Wuhan, the epicenter of the disease, who were under mandatory quarantine for 14 days at Marine Corps Air Station Miramar, near San Diego, the CDC said in a statement.
The individual was taken to the University of California San Diego Medical Center for observation and isolation and is ""doing well,"" the hospital said in a statement.
""CDC is conducting a thorough contact investigation of the person who has tested positive to determine contacts and to assess if those contacts had high risk exposures,"" the CDC said.
Some 800 US nationals have been evacuated from Wuhan and flown to air bases in the United States where they are subject to the CDC’s first public health quarantine in 50 years.
The US has imposed mandatory quarantines and travel restrictions with China to slow the spread of coronavirus within the United States. US officials fear a global pandemic if the virus is allowed to gain a foothold outside China, where the death toll has climbed to more than 1,000.

China virus toll passes 1,000 as Xi visits frontline hospital

The latest individual diagnosed with coronavirus was the first confirmed case among some 800 US nationals evacuated to military bases in the United States on flights from Wuhan, the epicenter of the disease.
The person was among 4 evacuees taken to the UC San Diego Medical Center for further evaluation last week after arriving at the Miramar air base.
On Sunday, the CDC said all 4 patients initially tested negative for the virus and were discharged and returned to quarantine at the base. Further testing showed 1 of the 4 was positive and the patient was returned to the hospital.
Another patient from MCAS Miramar was taken to the hospital on Monday for evaluation, the medical center said.
""Both patients are doing well and have minimal symptoms,"" the hospital said.
None of the coronavirus cases confirmed in the United States has proved fatal and several patients have been released from hospital.
With most US-China flights suspended, only a handful of US nationals arriving on commercial flights have been quarantined under rules imposed on Feb. 2 to curb the virus' spread, according to a Reuters survey.
Of 8 states with airports screening travelers for the virus, 6 said they had no one under quarantine, New York reported 4 people and Illinois a ""tiny"" number, the survey found.
"
,Feb 11 2020,nCov,Tech firms skipping Barcelona mobile fair over virus fears,"Emmanuelle Michel, Agence France-Presse","


An employee is pictured next to a banner with information of MWC20 (Mobile World Congress) in Barcelona, Spain Feb. 10, 2020. Nacho Doce, Reuters


MADRID - Major tech companies are skipping the Mobile World Congress this year because of fears over the coronavirus, though Chinese groups and other big names still plan to attend the top industry event.
Amazon and Sony said Monday they would stay away from the world's biggest mobile tech fair in Barcelona, joining Swedish telecoms equipment maker Ericsson and South Korean giant LG.
NTT DoCoMo, the biggest Japanese telecommunications operator and one of the biggest in Asia, said it too would be absent for reasons of ""security"" stemming from the virus.
The annual gathering is scheduled for Feb. 24 to 27 this year.
""Due to the outbreak and continued concerns about novel coronavirus, Amazon will withdraw from exhibiting and participating in Mobile World Congress 2020,"" a Spanish-language statement said.
A Sony statement said: ""As we place the utmost importance on the safety and well-being of our customers, partners, media and employees, we have taken the difficult decision to withdraw from exhibiting and participating at MWC 2020 in Barcelona.""
LG, which normally has one of the biggest stands, said last week that its decision ""removes the risk of exposing hundreds of LG employees to international travel which has already become more restrictive as the virus continues to spread across borders.""
Like Sony, LG plans separate events to unveil its new mobile products.
Other trade shows have also been hit by the virus, with the biennial Singapore Airshow reporting the loss of more than 70 participants, including US group Lockheed Martin and Bombardier of Canada.
The MWC is a major date on tech company calendars and normally draws more than 100,000 people from all over the world to see the latest innovations and gadgets.
The mobile trade association GSMA that organizes the congress said Sunday it was taking drastic precautions this year to ease fears that it could become a hub for the virus to spread.
To date, more than 40,000 people have been infected and more than 900 have died in the outbreak that began in China's Wuhan city. Most deaths have been in China.
The Barcelona congress will be off limits to anyone from the Chinese province of Hubei, where the virus first broke out, and visitors from other parts of China will have to show they have been outside the country for two weeks before arriving in Spain.
Shenzhen-based ZTE, which makes smartphones and wireless networking equipment, and Huawei have said they still plan to attend, along with compatriots Oppo, Vivo and Xiaomi.
Finnish phone maker Nokia and the South Korean giant Samsung are also still expected.
""We remain more than 2,800 exhibitors strong,"" a GSMA statement said.
Daily disinfection
ZTE's exhibition stand and equipment will be disinfected daily and its booth exhibition staff will come from countries outside China, mainly from Europe, it said.
Senior executives taking part in ""high-level meetings"" at the gathering ""will self-isolate themselves in Europe for at least two weeks prior to the MWC,"" a ZTE statement said.
The company plans to showcase new 5G devices this year.
Huawei staff, including executives, have also arrived two weeks early and shut themselves up in their hotels, a company spokesman told AFP.
GSMA said: ""We are grateful for the preventative measures our Chinese exhibitors have put in place, notably ZTE and Huawei.""
Meanwhile, personnel will be on hand to take visitors' temperatures and exhibitors will be advised on how best to disinfect their stands.
Spain has not declared a health emergency and only two cases of coronavirus have been detected in the country so far, one in the Canary Islands and another on the Mediterranean island of Majorca.
""Everything will be done to ensure the participant's peace of mind,"" Barcelona Mayor Jaume Collboni told Antena 3 television.
But an association of Barcelona hotel operators acknowledged they had recorded cancellations for the period, which represents one of the Catalan city's most important events.

© Agence France-Presse
"
,Feb 10 2020,nCov,DILG assures Capas residents: No need to fear virus spreading,"Arianne Merez, ABS-CBN News","
MANILA- Residents of Capas town in Tarlac need not worry about a possible spread of the 2019 novel coronavirus since authorities placed enough safeguards in the quarantine zone for repatriated Filipinos from the epicenter of the virus, a government official said Monday.
Police are guarding the perimeter of the quarantine site in New Clark City, an 18-minute drive from Capas while health authorities guard the repatriated Filipinos under observation, the Department of the Interior and Local Government said.
""There is really nothing for the people of Capas to be worried about since none of these repatriates showed symptoms of the disease,"" DILG Undersecretary Jonathan Malaya told reporters in Malacañang.
Thirty Filipinos from the Chinese city of Wuhan arrived in the Philippines on Sunday, marking the country's first evacuation of its nationals from the epicenter of the new coronavirus which has killed at least 900 people.

30 Filipinos from nCoV-stricken Wuhan arrive in Philippines

Prior to the arrival of repatriated Filipinos, Capas town Mayor Reynaldo Catacutan urged the national government to reconsider New Clark City as a quarantine site, saying the local government was not consulted in the ""last-minute"" decision.
Malaya on Monday however clarified that the national government need not seek the permission of the local government of Capas for the quarantine site since New Clark City is a property of the national government managed by the Bases Conversion and Development Authority.
He, however, assured residents of Capas that ""all precautionary measures are in place to ensure their safety and protection to prevent the spread of the coronavirus.""
The Philippines has so far monitored 267 patients suspected of carrying the new strain of virus, of whom 230 were admitted to hospitals and 19 were discharged. Three, all Chinese nationals, were confirmed to have acquired the virus.
The country recorded the first fatality outside of China with the death of a 44-year-old patient on Feb. 1.
"
,Feb 08 2020,nCov,China's Wuhan opens another makeshift hospital to fight virus,Reuters,"


Workers set up beds at the Wuhan Parlor Convention Center to convert it into a makeshift hospital following an outbreak of the new coronavirus, in Wuhan, Hubei province, China, Feb. 4, 2020. China Daily/Reuters


BEIJING - The Chinese city at the center of the coronavirus outbreak that has killed more than 700 people across the country opened another makeshift hospital on Saturday, providing 1,500 beds, state media reported.
The first medical team has arrived at the Leishenshan hospital in Wuhan and patients will be admitted on Saturday, state-run CCTV reported. It said the hospital has 32 wards and a surgical operating room.
Wuhan, capital of central China's Hubei province, has been converting buildings into hospitals to deal with the high number of patients that have contracted the coronavirus.

China opens virus hospital built from scratch in under 2 weeks

The city's first makeshift hospital, Huoshenshan - built from scratch in just 8 days - started to receive patients on Monday.
Hubei's health commission said on Saturday that 699 people in the province have died from the disease and it was dealing with 24,953 cases of the virus.

China virus death toll soars to 722, surpasses SARS count: official

"
,Feb 08 2020,nCov,Thailand reports 7 new coronavirus cases - health ministry,Reuters,"


People wearing protective face masks are seen as they ride on a public train in Bangkok, Thailand, Feb. 5, 2020. Athit Perawongmetha, Reuters


BANGKOK - Thailand's public health ministry reported 7 new cases of the coronavirus on Saturday, including 3 Thais and 4 Chinese.
The new cases brought the total reported in the country to 32, among the world's highest number of infections outside of China.
""The 7 new cases are all in hospital,"" said Suwannachai Wattanayingcharoenchai, director-general of the Disease Control Department.
One of the Thai cases was part of the group of 138 evacuated from China's coronavirus epicenter of Wuhan on Tuesday, Suwannachai told reporters.
The other 2 Thais had exposure to tourists, he said.
Among the 4 Chinese, 3 are members of the families of previously reported cases, while the other is a tourist from a ""risky area"" in China, said Suwannachai.
Among the 32 cases Thailand has reported so far, 23 are Chinese while 9 are Thais.
As of Saturday, one more patient was allowed to go home, bringing the count of discharges to 10, said Suwannachai.
More than 700 have died while nearly 35,000 have been infected of the acute respiratory disease, which emerged at a public market in Wuhan, China in December.
Twenty-two other patients remain in hospital, he said.
"
