source_id,date,category,title,author,text
,Feb 06 2020,nCov,ALAMIN: Bayad ba ang quarantine ng empleyadong na-expose sa 2019-nCoV?,"Joyce Balancio at Johnson Manabat, ABS-CBN News","

MAYNILA — Sa pagdami ng ulat ng kumpirmado at hinihinalang kaso ng 2019 Novel Coronavirus acute respiratory disease (2019-nCoV ARD) sa Pilipinas, sinusubukan ng Health officials na mapigilan pa ang pagkalat ng virus sa bansa. 

Pangatlong kaso ng novel coronavirus sa PH naitala sa babaeng Chinese

Isa sa paraan na epektibo ay ang pag-quarantine o pag-iwas sa pakikihalubilo sa tao upang hindi na kumalat pa ang sakit. Inirerekomenda ng mga awtoridad na hindi bababa sa 14 araw o 2 linggo ang gagawing quarantine para sigurado. 
Pero kapag hindi nakapagtrabaho ang empleyado dahil sa quarantine, sino ang dapat sumagot sa sahod nito? 
Iginigiit ng Trade Union Congress of the Philippines (TUCP) na dapat magkaroon ng ""14-day paid quarantine leave/hazard pay"" para sa lahat ng mga manggagawang kinakailangang maisailalim sa quarantine period.
Ayon kay TUCP president Raymond Mendoza, dapat na bayaran ng gobyerno at ng private sector ang kanilang mga empleyado na na-expose sa novel coronavirus.
Sabi naman ng Bureau of Local Employment (BLE) ng Department of Labor and Employment na dapat ibawas ang quarantine period sa leave credits ng empleyado. 
""Puwede po gamitin leave credits, pag wala nang leave credits, no-work-no-pay will apply po,"" ani BLE director Dominique Tutay.
Samantala, sinabi pa ni Tutay na maaari namang maging opsiyon ang work from home scheme. 
""Work from home is an option as we already have a law on telecommuting."" 
Bisitahin ang Patrol.PH para sa iba pang mga balita.
"
,Feb 06 2020,nCov,Thousands quarantined on Asian cruise ships in virus fight,"Harumi Ozawa, Agence France-Presse","


Cruise ship Diamond Princess, where 10 people on the ship had tested positive for coronavirus yesterday, approaches Daikoku Pier Cruise Terminal in Yokohama, south of Tokyo, Japan, Feb. 6, 2020. Kim Kyung-Hoon, Reuters


YOKOHAMA - Thousands of people were stranded aboard 2 cruise ships in Asia on Thursday, quarantined by officials desperate to stem the spread of a deadly virus that has killed hundreds in China and spread panic worldwide.
At least 20 people on board 1 ocean liner off the Japanese coast have tested positive for the new coronavirus, with thousands more staring at a 2-week seaborne isolation. 
The outbreak on the vessel, whose 3,700 passengers and crew hail from over 50 countries, is the latest development in a snowballing global health emergency that has left more than 560 people dead, most of them in China.
Tens of thousands of people have been infected, including a few hundred in around 2 dozen countries.
The World Health Organization, which has declared the outbreak a global health emergency, on Wednesday appealed for $675 million to fight the virus.
In Japan, more than 3,700 people were stuck on board the Diamond Princess cruise ship, which has been held off the port city of Yokohama since Monday night.
Authorities decided to quarantine the ship and test hundreds on board after a former passenger who disembarked in Hong Kong last month tested positive for the virus.
Health Minister Katsunobu Kato told parliament on Thursday that results for 102 people had now come in, with 20 testing positive for the new strain.
In all, 273 people on board were tested, including those who had close contact with the former passenger and others displaying potential symptoms.
The first 10 people diagnosed with the new virus have already been removed from the ship, which on Thursday docked in Yokohama to resupply for a quarantine that could last until Feb. 19.
Ambulances arrived at the port, where officials could be seen dressed in white full-body protective suits, complete with face masks and helmets, to remove the additional 10 people who have tested positive.
An extendable white-tented passageway was wheeled to a door on the side of the massive cruise ship, apparently to protect the identity of people being evacuated from the boat.
'FLOATING PRISON'
""We are confined here full time,"" British passenger David Abel said in a Facebook Live video.
""The meals have completely changed. We are definitely not on a luxury cruise!... It's going to be like a floating prison.""
In Hong Kong, 3,600 passengers and crew spent the night marooned on board the cruise ship World Dream as authorities conducted health checks after 3 former passengers tested positive for the virus.
City health officials said passengers would only be allowed off after tests were completed, with crew checked first and passengers to be screened on Thursday.
Two dozen countries now have confirmed cases of the novel coronavirus that emerged from a Wuhan market selling exotic animals at the end of last year.
China is struggling with a shortage of hospital beds, equipment and materials to treat those infected, despite building 2 hospitals from scratch and converting public buildings to house patients.
'DON'T GO OUT!'
Tens of millions of people, from the eastern industrial heartlands to near the northern border with Russia, have been told to stay indoors as authorities battle to curb the outbreak.
In parts of Hangzhou, 175 kilometers (110 miles) from Shanghai, new restrictions allow only 1 person per household to go outside every 2 days.
""Please don't go out. Don't go out. Don't go out!"" blared a message on a loudspeaker urging people to wear masks, wash their hands regularly and report any people from Hubei -- reflecting a common fear that people from the province might infect others.
Several governments have imposed travel restrictions over the virus, while major airlines have suspended flights to and from China.
Italy announced that passengers on every international flight would be scanned for fever and on Thursday Taiwan banned all international cruise ships from docking.
China has reacted angrily to the travel bans, noting that the WHO does not advise imposing them.
Health experts note that the mortality rate of the new virus, at around 2 percent, is well below that of SARS, which killed 800 people in 2002-2003, around 10 percent of those infected.
Two fatalities have been reported outside the mainland, in Hong Kong and the Philippines.
"
,Feb 06 2020,nCov,Travel bans upend Chinese lives,"Ludovic Ehret and Eva Xiao, Agence France-Presse","


Passengers arrive at LAX from Shanghai, China, after a positive case of the coronavirus was announced in the Orange County suburb of Los Angeles, California, US, Jan. 26, 2020. Ringo Chiu, Reuters/File


BEIJING - Students blocked from returning to their universities; tourists forced to extend expensive holidays; a scientist cut off from her lab in the United States: coronavirus entry bans are wreaking havoc on the plans of thousands of Chinese travelers.
From the US to Australia and Israel, several countries have banned entry to foreigners who have recently been in China, while major airlines have suspended flights to and from the country.
AFP spoke to 4 Chinese people in limbo:
EXTENDED VACATION
After traveling to Japan from the Chinese city of Chongqing for a skiing holiday in the mountains of Hokkaido, Wang Bili was supposed to return to Washington, where he works for an international organization, on Feb. 10.
""The American decision was a total shock,"" he said.
""I had to change my tickets for a later date to comply with the incubation period.""
Now he will not be able to return to Washington until mid-February, but he said he doubted whether the US decision would be effective.
""They can't know when a Chinese person left China,"" he said, noting that China does not stamp the passports of its citizens when they leave.
But the main thing bugging the 32-year old is the cost of extending his stay in Japan.
""This will cost me another $1,000,"" he said. ""I'm annoyed but what can I do?""
SYDNEY STUDENT
Like other Chinese students who were back at home when Australia announced its restrictions, Chloe has not been able to return to her university Down Under.
""Some Chinese students didn't even find out about it until they got off the plane in Australia. Then they had to pay out of their own pockets for a flight back to China,"" she said.
She is worried about paying her rent in Sydney, and being evicted if she cannot.
""Will we be able to graduate? It's really a hassle. All of this is upsetting the plans we had for the next 2 or 3 years.""
Her plans to take a holiday in New Zealand before term started again were also ruined, when the country announced similar restrictions.
""I've lost a lot of money in canceled hotel bookings.""
RESEARCH HALTED
When Sherry Huang first heard about the US travel ban, she felt shocked.
""How could such a strict measure come out so suddenly?"" said the 36-year-old, who is staying at her parents' home in Xiamen, in the southeastern province of Fujian.
Huang, who does biomedical research in the United States, had last visited China in 2016. This year was a rare chance to gather with family over the Lunar New Year holiday.
But the Chinese researcher is now stuck on the mainland after Washington banned all foreign nationals who have traveled to China in the last 2 weeks.
That means her lab experiments -– which she cannot conduct remotely –- have been suspended until she returns.
""This is a key time period,"" Huang emphasized. ""I have made some very interesting findings and we can make some new discoveries soon.""
If research is suspended now, she said, the impact will be ""pretty large.""
""China is so big -– implementing a travel ban on an entire country is not reasonable,"" said Huang. ""Such a large-scale travel ban will impact many people's lives.""
NO INFORMATION
A second-year student at the Royal Melbourne Institute of Technology, Xiao Shen said he has not heard anything from his university or Australian authorities since the ban. 
""Everything I know has come from the news,"" he fumed.
""Australia hasn't told us anything, nothing on whether term has been postponed or if we'll be able to take our classes over the internet... it's really irresponsible. I'm angry."" 
As Chinese students are forced to defer studies, top Australian universities stand to lose around $2 billion in fees alone, according to preliminary estimates from analysts at Standard & Poor's.
Xiao thinks Australia should only have banned entry to tourists, or those coming from Hubei province at the epicenter of the virus. 
""I understand it's for safety reasons but it's too much. They haven't thought about how it will impact foreign students at all.""
"
,Feb 06 2020,nCov,Coronavirus could cost Australian universities 'billions',Agence France-Presse,"


People wearing face masks walk by Flinders Street Station after cases of the coronavirus were confirmed in Melbourne, Victoria, Australia, Jan. 29, 2020. Andrew Kelly, Reuters/File


SYDNEY - The coronavirus outbreak could deliver a painful multi-billion-dollar hit to Australian universities, as high-paying Chinese students are forced to defer their studies, economists warned Thursday.
Top universities stand to lose around US$2 billion (Aus$3 billion) in fees alone, according to preliminary estimates from analysts at Standard & Poor's.
Under open-ended travel restrictions imposed by the government in a bid to prevent the spread of the coronavirus, non-Australian citizens or permanent residents who have been in China since Feb. 1 are not allowed into Australia.
The virus's outbreak came in between Australia's academic years -- which begin in February -- and as many of the country's roughly 165,000 Chinese university students had returned home for the Lunar New Year.
""Our calculation is one of higher-education fee revenues only, and excludes the broader economic contribution from students to accommodation, tourism, and domestic consumption of goods and services,"" S&P said in a report.
Foreign students are a vital income stream for Australian universities and one that has grown exponentially in recent years.
Australia is now 1 of the top 3 destinations for foreign students worldwide.
Student representatives told AFP that many of those students have not been able to return in time to start this semester and fear missing the whole year because of the way courses are constructed.
Universities have offered to defer placements and reimburse tuition fees, but many are also trying to buy time.
The University of Sydney has extended the last date students have to be on campus to March 30 -- more than a month after classes were due to begin -- and is trying to arrange for remote teaching.
Australia's top universities are expected to be disproportionately hit, but they should be able to absorb the blow, at least temporarily.
""We believe they have some buffer in free cash, leverage, and operating margin ratios to absorb a temporary shock to revenues,"" S&P said. 
"
,Feb 06 2020,nCov,Viral hysteria: Hong Kong panic buying sparks run on toilet paper,Agence France-Presse,"


Customers wear masks as they shop for instant noodles at a supermarket following the outbreak of a new coronavirus, in Hong Kong, China, Jan. 30, 2020. Tyrone Siu, Reuters/File


HONG KONG - Panic buyers in Hong Kong have descended on supermarkets to snap up toilet rolls as the government warned that online rumors of shortages were hampering the city's fight against a deadly coronavirus outbreak.
Videos obtained by AFP showed long queues of frantic shoppers packing trolleys with multiple packets of toilet rolls, with some arguments breaking out.
Rice and pasta have also become a popular target for panic buying.
The footage -- and photos of shelves emptied of toilet rolls -- sparked a call from the government for the public to halt panic buying. 
""In response to various rumors recently that there are shortages of goods such as rice and toilet papers, leading to panic buying and even chaos, a government spokesman today expresses regret over the malicious act of spreading rumors when the city is fighting against the disease, and condemns those rumor mongers with evil intentions,"" the statement said. 
While Hong Kong has closed most of its land borders to mainland China, where the coronavirus outbreak began, freight services have not been affected, the government said.
""There are sufficient stocks of staple food including rice and pastas. There is no need for the public to worry,"" the statement said.
Harold Yip, founder of Mil Mill, a Hong Kong-based waste paper recycling company, told AFP they received over 100 inquiries from members of the public about toilet paper on Wednesday alone.
RTHK news reported that toilet paper and rice at one supermarket in the district of Wanchai -- which had been fully restocked overnight -- were cleared within 30 minutes of the store opening on Thursday morning.
The supermarket chain Wellcome said rumors of shortages were unfounded. 
The coronavirus has killed more than 550 people in China since spreading from the central city of Wuhan late last year. 
Hong Kong now has 21 confirmed infections, including 1 patient who died.
The majority of those infected came from mainland China. 
But in recent days there has been a spike in carriers with no history of travel to the mainland sparking fears local transmissions were growing.
The city's pro-Beijing leader Carrie Lam has faced growing calls to close the border with China, a step she has been reluctant to take saying it would be economically damaging and discriminatory. 
Her administration has gradually cut the number of land border crossings to just 2.
On Wednesday, she announced anyone arriving from the Chinese mainland from Saturday would face a mandatory 2-week quarantine. 
While Hong Kong maintains close economic and cultural links to the Chinese mainland, as seething distrust of the authorities in Beijing permeates the city.
The 2003 outbreak of the SARS virus, which Beijing initially covered up, killed 299 people in Hong Kong and left lasting psychological scars on the densely populated city.
Lam already boasts record-low approval ratings after using riot police to quell 7 months of huge and often violent pro-democracy protests.
"
,Feb 06 2020,nCov,WHO investigates Singapore conference linked to foreign virus spread,"John Geddie, Reuters","


The facade of the Grand Hyatt hotel in Singapore, Feb. 5, 2020. Tim Chong, Reuters


SINGAPORE - At least 3 employees of a multinational company that held a meeting of more than 100 international staff in Singapore have contracted the new coronavirus, sparking a World Health Organization investigation of the case.
Malaysia and South Korea have confirmed 3 cases of the virus related to the mid-January company meeting held with 94 overseas staff at the Grand Hyatt hotel, and Singapore said late on Wednesday 4 other attendees were showing symptoms.
Authorities have not revealed the name of the company that held the meeting or said what business it is involved in.
Malaysian health authorities have said people from China including 1 from the city of Wuhan, where the virus emerged in December, attended.
""WHO is coordinating with relevant ministries of health in relation to it,"" Olivia Lawe-Davies, a spokeswoman for the WHO, said in response to questions from Reuters.
""As countries are stepping up surveillance, the detection of more cases of local transmission can be expected.""
Singapore has reported 28 cases of the coronavirus, including some involving person-to-person transmission.
The cases linked to the Singapore business meeting provide more evidence the virus is spreading through human-to-human contact outside China, which the WHO has said is deeply concerning and could signal a much larger outbreak.
China reported its biggest daily jump in fatalities from the virus on Thursday, up 73 to 563, although there have been only 2 reported deaths outside mainland China.
Malaysian health authorities first revealed the link to the Singapore business meeting when they confirmed the case of a 41-year-old Malaysian who had attended it, along with colleagues from China.
South Korea subsequently confirmed 2 cases involving South Korean who attended the conference. The Koreans and the Malaysian shared a buffet meal during the conference, South Korean media reported.
Of the 15 Singapore attendees, 4 have been referred to its National Center for Infectious Diseases, Singapore's health ministry said. All the overseas attendees have left Singapore, the ministry added.
A spokesman for the Grand Hyatt, Gerald Kheng, said the hotel had been deep cleaned after it was first informed of the incident by the health ministry on Tuesday and it was not aware of any other cases among guests or staff.
The city-state says no evidence has emerged of widespread community spread but it announced new precautionary measures on Tuesday including halting group activities such as school assemblies.
Several firms in Singapore have suspended business and media events, including a big travel fair, but the Singapore Airshow is set to go ahead next week albeit on a smaller scale.
"
,Feb 06 2020,nCov,Staff making iPhones in central China plant to be quarantined,Agence France-Presse,"


Foxconn employees wearing masks attend the company's year-end gala in Taipei, Taiwan, Jan. 22, 2020. Yimou Lee, Reuters


TAIPEI - Workers making iPhones at tech giant Foxconn's plant in central China will be quarantined for up to 2 weeks, the company said Thursday, as cities on the mainland tighten their defenses against the deadly coronavirus outbreak.
Also known by its official name Hon Hai Precision Industry, Foxconn is the world's biggest contract electronics maker and assembles Apple's iPhones, as well as gadgets for other international brands.
Foxconn's vast network of factories in China, including one of its largest in Zhengzhou in central Henan province, are set to resume operations on Feb. 10 after an extended Lunar New Year holiday caused by the outbreak. 
But the company said it has advised instate and out-of-state employees at the Zhengzhou plant to be quarantined for 7 and 14 days, respectively, in accordance with local government policies.
China's industrial base has been buffeted by the outbreak of the virus, which began in the manufacturing hub of Wuhan in central China but has since spread to more than 20 countries. 
The number of confirmed infections has hit more than 28,000 in China while death toll passed 560 in an outbreak that has spiraled into a global health emergency.
The virus is also set to have an impact on international supply chains and manufacturing given China's lynchpin role in the global economy. 
Foxconn now projects a sales increase of 1 to 3 percent this year, down from a January forecast of 3 to 5 percent, chairman Young Liu told Bloomberg News.
Foxconn has tried to allay fears of production shortfalls, saying it had previous experience of viral outbreaks following the SARS epidemic in 2003. 
It is China's biggest private-sector employer with more than 30 factories and research facilities -- including 1 in Wuhan.
Taiwan has reported 11 confirmed cases so far, mostly people returning from Wuhan.
The government announced Thursday that all foreigners who resided or visited China, Hong Kong or Macau in the past 14 days will be temporarily barred from entering the island. 
Foreigners with residency permits in Taiwan returning from these areas must undergo a 14-day stay-home quarantine.
"
,Feb 05 2020,nCov,"Flu, pneumonia vaccines may help protect vs new coronavirus, 2 doctors say",ABS-CBN News,"


People scramble to buy face masks in a medical supply store a day after the Philippine government confirmed its first novel coronavirus case, in Manila, Philippines, Jan. 31, 2020. Eloisa Lopez, Reuters


MANILA—Getting vaccinated against flu and pneumonia may help protect people against the new coronavirus, a health expert said Wednesday.
""Magpabakuna kayo because it might save your life. Kahit wala pa tayong nCoV na vaccine, meron naman tayong vaccine sa trangkaso at sa iba't ibang bagay, sa pneumonia,"" Dr. Edsel Maurice Salvana of the National Institute of Health (NIH) said during the Kapihan sa Manila Bay press forum. 
(Get vaccinated because it might save your life. Though we don't have a vaccine against nCoV, we have vaccines for flu and pneumonia.)
He said the majority of the 2019-nCoV acute respiratory disease (2019-nCoV ARD) fatalities had underlying health problems.
""Kasi nga 'yong mga namatay sa nCoV... karamihan do'n, 70 percent, meron silang preexisting illness, or matandang-matanda or batang-bata... Mas mabubuhay ka kung healthy ka,"" added Salvana, director of the NIH's Institute of Molecular Biology and Biotechnology.
(Those who died because of nCoV... About 70 percent of them had preexisiting illness or they were too old or too young... You'll survive if you're healthy.)

First novel coronavirus death outside China recorded in PH - WHO official

The second confirmed case in the Philippines, a 44-year-old man from Wuhan, China, died of severe pneumonia.
""Kung nabakunahan sana siya, baka hindi siya namatay,"" Salvana said.
Meanwhile, another medical doctor urged the elderly to get vaccinated because they are more at risk in getting infections. 
""Anybody above 50 to 55 years old, basta meron underlying disease—mahina ang baga, chronic asthma, may diabetes na uncontrolled, cardiovascular conditions—[it would be] best magpabakuna na kayo against pneumonia because that would really help protect or reduce your chances of infection,"" said Dr. Beaver Tamesis, president of the Philippine Pharmaceutical & Healthcare Association of the Philippines.
(Anybody who is 50 to 55 years old, has underlying disease— weakened lungs, chronic asthma, uncontrolled diabetes, cardiovascular conditions—it is best for you to get vaccinated against pneumonia because that would really help protect or reduce your chances of infection.)
Flu vaccines, for example, must be taken annually, especially between May to August, Tamesis said.
""It can shorten your illness—from 10 days to as short as 1, 2 days or even just hours or totally protect you against the infection,"" he said.
To date, there is no medicine to prevent or treat those infected with the new coronavirus, but health authorities are racing to develop a treatment.

Philippines confirms 3rd new coronavirus case

The Philippines on Wednesday confirmed its third case of the 2019-nCoV ARD—a 60-year-old woman from Wuhan, the epicenter of the respiratory contagion. She has since gone back to China after overcoming the disease. 

Patients under watch for new coronavirus in PH now at 133

Health authorities are also monitoring 133 patients for possible infection of the virus, which has killed nearly 500 in China.

China virus deaths rise to 490 as more countries confirm local transmission

"
,Feb 05 2020,nCov,EXO’s PH event cancelled over novel coronavirus,ABS-CBN News,"


EXO performs at the Mall of Asia Arena, August 23, 2019. Richard Esguerra, ABS-CBN Sports


An event in Manila that was supposed to be attended by K-pop boy band EXO has been cancelled amid concerns over the 2019 novel coronavirus.
The band was set to hold an event in February 22 to mark the 8th anniversary of South Korean cosmetics brand Nature Republic in the Philippines.
But fears over the 2019 novel coronavirus, which has infected over 24,000 worldwide and killed nearly 500, prompted organizers to cancel the event.

 
“We regret to inform all of you that the ‘Journey to the Nature Republic in Manila’ on Feb. 22, 2020 will be cancelled,” Nature Republic Philippines announced in a Facebook post on Wednesday.
EXO debuted in 2012 under SM Entertainment, one of the major players in the K-pop industry.
The band last visited Manila in August for a two-night concert at the Mall of Asia Arena.
"
,Feb 05 2020,nCov,"Baguio City not on lockdown over virus scare, mayor clarifies",ABS-CBN News,"


Burnham park, Baguio City, Sept. 23, 2017. Jonathan Cellona, ABS-CBN News


MANILA - Baguio City is not on lockdown amid the threat of the new coronavirus, its mayor clarified on Wednesday.
""Wala pong lockdown sa Baguio (There's no lockdown in Baguio.) We are still open to visitors and tourists,"" city mayor Benjamin Magalong told radio DZMM.
He made the announcement after Defense Secretary Delfin Lorenzana earlier said the Philippine Military Academy (PMA) homecoming may be rescheduled due to a supposed city-wide lockdown for tourists and visitors.
""Gusto ko lang pong klaruhin dahil honest mistake ko naman po 'yong nabanggit niya (I just wanted to clarify because what he mentioned was my mistake),"" Magalong said.
Due to the growing spread of the 2019 Novel Coronavirus acute respiratory disease (2019-nCoV ARD), the city had also postponed several crowd-drawing activities, such as the Cordillera Administrative Region Athletic (CARAA) Meet and International Jazz Festival.

Baguio City cancels Panagbenga 2020 opening parade over fears of new coronavirus

The city had already canceled the opening parade of the Panagbenga Festival and would still have to decide if it would push through with the grand street parade and grand float parade scheduled on Feb. 29 and March 1, respectively.
""Pag-uusapan po namin kung ano ang gagawin namin do'n. Malalaman niyo po next week kung itutuloy o ipo-postpone (We will still have to decide what to do with it. You will learn next week if it will push through or postponed),"" he said.

PMA closes gates to tourists in response to coronavirus alert

The PMA leadership has also yet to decide if it will continue with its homecoming, which is scheduled on Feb. 14 to 16, Magalong added.

Watch more in iWant or TFC.tv
During the interview, Magalong said English as a Second Language (ESL) schools are also closely monitoring foreign students, especially Chinese, studying in Baguio.
""Everyday tinitingnan ang kanilang condition, mini-measure ang kanilang temperature (They are checking their conditions and measuring their temperatures everyday),"" he said, adding the schools have also temporarily refused accepting students.
As temperature in Baguio continues to drop, Magalong also allayed fears that flu may be common in the city because of the colder weather.
""Marami po kaming respiratory problems, cases dito dahil malamig... kaya may flu-like symptoms kami rito at tinututukan po ng Department of Health (DOH) (We have many respiratory cases here because of the cold weather... that's why some are exhibiting flu-like symptoms and the DOH is on top of it),"" he said.
On Wednesday, the city's temperature is expected to drop to 11 degree Celsius due to amihan or northeast monsoon, which brings cold air from the northern hemisphere, according to state weather bureau PAGASA.
"
,Feb 05 2020,nCov,Patients under watch for new coronavirus in PH now at 133,"Kristine Sabillo, ABS-CBN News","


Faculty members wearing masks use thermometers to check the temperature of guardians fetching students amid a health scare over a new virus that has infected thousands since emerging in China, in a Chinese school in Quezon City, Jan. 28, 2020. Eloisa Lopez, Reuters/File


MANILA - The number of patients being observed for possible infection of the new coronavirus has increased to 133, the Department of Health (DOH) said Wednesday.

READ: Patients checked for new coronavirus in PH rise to 105

“We have a cumulative total since the beginning of 133 PUIs [patients under investigation]. Of the 133 PUIs, 115 are admitted and isolated while 16 have been discharged under strict monitoring,” Health Undersecretary Eric Domingo said in a press conference.
PUIs are those who recently traveled to China, where the 2019 Novel Coronavirus acute respiratory disease (2019-nCoV ARD) originated, and show signs of illness such as fever, colds and cough.
Of those being checked, 63 are Filipinos, 54 are Chinese and 16 are of other nationalities. Thirty-two of them had traveled to Wuhan City in China, where the first cases of the new coronavirus were reported.
Bacolod City, meanwhile, said two men are under quarantine in a hospital for having history of travel to areas where cases of the new coronavirus have been recorded.
Dr. Grace Tan, spokesperson of the 2019 Novel Coronavirus Acute Respiratory Disease Inter-Agency Task Force, said one of the patients under investigation is a 67-year-old foreigner who had a layover in Taiwan prior to his flight back to the Philippines and Negros Occidental on Jan. 21.
The other PUI is a 40-year-old Filipino who traveled to Hong Kong and returned home on Jan. 27.
Medical Center Chief II Dr. Julius Drilon said they are still waiting for results of the test conducted on two other PUIs who have been quarantined since Feb. 1 and 3.
In Tarlac, 6 PUIs tested negative for the virus, the Tarlac provincial government said in a Facebook post. Gov. Susan Yap said the capitol is undertaking all measures to prevent the spread of the virus 
As of Wednesday, the Philippines has 3 confirmed cases of the virus. The first 2 are a Chinese couple from Wuhan, China. The 44-year-old man died but the 38-year-old woman is recovering and no longer showing signs of illness but remains in hospital. 
Meanwhile, the third case is a 60-year-old woman who was belatedly diagnosed. She was already cured and cleared to return to China when test results arrived confirming that she was infected with the disease.

READ: Philippines confirms 3rd new coronavirus case

Contact tracing for the Chinese couple yielded 203 contacts so far. Of that number, 188 are quarantined at home but 15 are showing symptoms of illness. 
While the 14 are already in isolation, DOH is seeking local government and police assistance to bring the last person to the hospital. “He initially refused to be admitted,” Domingo explained.
The DOH is still calling on other passengers of Cebu Pacific flight 5J 241 from Hong Kong to Cebu on Jan. 20 and 21, 2020; Cebgo flight DG6519 from Cebu to Dumaguete on Jan. 21, 2020; and Philippine Airlines flight PR 2542 from Dumaguete to Manila on Jan. 25, 2020 to cooperate with authorities.
The DOH Epidemiology Bureau has also started contact tracing those who interacted with the 3rd confirmed case. These will be those from her Hong Kong to Cebu flight on Jan. 20 and her subsequent flight to Bohol. 
As far as the DOH is concerned, she was no longer infectious during her flight from Bohol to Cebu and then back to China.
As of Wednesday, at least 490 people have died because of the disease while 20,000 are infected, most of them from China.

READ: China virus deaths rise to 490 as more countries confirm local transmission

- with a report from Yasmin Pascual-Dormido, ABS-CBN News
"
,Feb 05 2020,nCov,Vietnam setting up field hospitals for possible virus influx,Agence France-Presse,"


Doctors wearing protective suits walk to an isolated section at Cho Ray hospital in Ho Chi Minh City, Vietnam, Jan. 30, 2020. Dinh Hang, VNA/Reuters


HANOI - Vietnam is setting up field hospitals with thousands of beds to handle a potential influx of coronavirus cases, health officials said, as it prepares to receive its nationals from China.
Vietnam shares a long porous border with China and the communist neighbors have close trade and tourism ties. 
So far Vietnam has 10 confirmed cases of coronavirus -- including 3 people with no recent travel history to China.
The virus, declared a global health emergency by the World Health Organization, has so far killed nearly 500 people and infected more than 24,000, mostly in mainland China. 
Travel restrictions, flight bans and quarantines have been imposed as countries ramp up efforts to control the fast-spreading pathogen.
In Vietnam's southern business hub of Ho Chi Minh city -- where 3 cases of coronavirus have been confirmed -- 2 existing facilities are being converted into field hospitals with a total capacity of 500 beds. 
They will ""receive, monitor and treat"" all suspected patients of coronavirus if the epidemic spreads further, according to the director of the city's health department, Nguyen Tan Binh.
In Hanoi, 2 military facilities have been turned into quarantine centers for up to 1,500 people as the country prepares to receive 950 people from China to be isolated at the sites. 
Two provinces in northern Vietnam near the China border have also set up beds for close to 3,000 patients. Central Vietnam has centers ready for as many as 3,700. 
Vietnam has not announced plans to repatriate it citizens from China en masse, though 21 Vietnamese students in Wuhan -- the center of the epidemic -- could be brought back on a chartered flight, the government said.
Vietnam has banned all flights to and from mainland China and suspended new tourist visas for Chinese nationals or foreigners who have been there in the past 2 weeks.
All passenger trains to and from China have also been halted. 
"
,Feb 05 2020,nCov,"Hong Kong testing over 1,800 passengers on cruise ship for coronavirus",Reuters,"


Residents wearing masks and raincoats volunteer to take temperature of passengers following the outbreak of a new coronavirus at a bus stop at Tin Shui Wai, a border town in Hong Kong, China, Feb. 4, 2020. Tyrone Siu, Reuters


HONG KONG - Hong Kong was testing over 1,800 passengers and crew on a cruise ship for a coronavirus that originated in Wuhan, after some crew members reported having fever and other symptoms.
Authorities were not letting anyone leave the ship without permission.
The Chinese-ruled city's health department said Wednesday 90 percent of the passengers were Hong Kongers and no mainland Chinese were on board. 
Previously, 3 mainland Chinese that had been on the ship between Jan. 19 and 24 were found to have contracted the virus.
The World Dream ship, operated by Dream Cruises, was denied entry in the southern Taiwan port of Kaohsiung on Tuesday. On Monday, the ship visited Taiwan's northern Keelung port.
It was not clear how long passengers and crew would be kept on the ship. 
"
