source_id,date,category,title,author,text
,"February 08, 2020",nCov,Filipinos told to stay calm amid coronavirus ‘code orange’ in Singapore,Paterno Esmaquel II,"
PANIC BUYING. People look at the empty shelves at a local supermarket in Singapore after panic buying swept through the city after the government raised the alert level for a deadly novel coronavirus in Singapore on February 8. Photo by Roslan Rahman/AFP 
SINGAPORE – Philippine Ambassador Joseph Yap urged Filipinos to stay calm but vigilant after Singapore raised its disease alert level a notch higher to “code orange” due to the novel coronavirus threat.
“My personal appeal to all our kababayans (countrymen) is to stay calm, do not panic, but be vigilant. It is likely that the spread of the virus will get worse before it gets better,” Yap told Rappler on Saturday, February 8.
Yap said around 200,000 Filipinos work in Singapore – 40% as household service workers and 60% as service workers and professionals.
“I would like to emphasize that code orange encourages us to cancel or defer large-scale gatherings, avoid crowded places, and adopt heightened measures to prevent infection. Let us all do our share and contribute to the overall efforts of the Singapore government to address the problem,” the ambassador added.
Code orange refers to the 3rd highest level in Singapore’s 4-tier color-coded system for disease outbreaks, which Singapore developed after it battled the Severe Acute Respiratory Syndrome (SARS) in 2003.
Under the Disease Outbreak Response System Condition (Dorscon) of Singapore, code orange means that “the disease is severe and spreads easily from person to person, but the disease has not spread widely in Singapore and is being contained.”
Excluding the 64 novel coronavirus cases aboard a Japanese cruise ship, Singapore has the highest number of novel coronavirus cases outside China, based on data from the World Health Organization (WHO) as of Friday, February 7. No deaths linked to this virus, however, have been reported in Singapore.
China has at least 31,211 of the 31,481 novel coronavirus cases around the world. At least 637 people have died in China due to the novel coronavirus, while one has died in the Philippines.
Panic buying in Singapore
Singapore’s declaration of code orange on Friday prompted locals to rush to groceries and hoard vitamins, sanitizers, tissue papers, and instant noodles just hours after the announcement.
Many Singaporeans compared the panic buying to the “zombie apocalypse,” which, according to them, is typical of their “kiasu” culture – a fear of losing out in this highly-competitive country.
The panic buying worried the Singaporean government enough to issue an advisory against it on Friday. “Be responsible and do not hoard items. Panic and over-buying supplies will deprive others who really need these things,” the Singaporean government said.
In a video message on Saturday, Singaporean Prime Minister Lee Hsien Loong warned Singaporeans: “Fear can do more harm than the virus itself. It can make us panic, or do things which make matters worse, like circulating rumours online, hoarding face masks or food, or blaming particular groups for the outbreak.”

Singapore raised Dorscon code orange after a few of the 33 novel coronavirus positive cases in the country have been found to have neither links to previous coronavirus cases nor recent travels to China.
Does code orange mean the Philippines will also regulate travel by Filipinos to and from Singapore, as the Philippines did with mainland China, Hong Kong, and Macau? The Philippines recently banned Filipinos from traveling to mainland China, Hong Kong, and Macau, while requiring Filipinos coming from these areas to quarantine themselves for 14 days.
Yap said the embassy defers to the Philippine national government on any possible travel ban to and from Singapore.
“However, if our opinion is requested by Manila since we are more aware of the situation here in Singapore, we would suggest that there is no need for a travel advisory at this time. While there is some community spread of the virus, the spread of the virus is still very limited at 33 as of last count, and the well-organized efforts of the Singapore government to contain it, which to me are highly remarkable, should minimize the chances of widespread infection,” Yap said.
Read our full Q and A with the ambassador below:
RAPPLER: How prepared is the embassy to deal with possible coronavirus cases among the Filipinos here in Singapore?
AMBASSADOR YAP: The best preparation we are doing is basically information drive, that is to ensure that the reminders and advisories of both our government and the host country on preventive measures are properly cascaded to all Filipinos in Singapore.
Every day, the Ministry of Health (MOH) of Singapore gives updates on the status of the host government’s efforts to contain the spread of the virus. We are encouraging all our kababayans here in Singapore to do their share by keeping themselves updated and by doing their part to contribute to the overall efforts to stop the spread.
The Embassy issues regular advisories and updates to the Filipino community through its website and facebook page.
RAPPLER: What coordination is the Philippine embassy here making, if any, with the Singaporean government to protect our Filipino workers here, especially domestic helpers?
AMBASSADOR YAP: I share your particular interest in the safety of our domestic workers. But remember that the virus does not discriminate against anybody. so our reminders are directed to all our kababayans here in Singapore.
Before the Ministry of Health convened a meeting with the members of the diplomatic corps last Wednesday, we already made arrangements with them to inform us immediately if any Filipino national is confined for the 201-nCoV infection. I personally met with a Ministry official on 3 February to formally convey our request and get some updates on Singapore’s efforts to contain the spread of the virus and establish lines of communication.
The reminders and guidelines issued by the Ministry of Health of Singapore are applicable to all foreign workers, Filipinos included: observance of good personal hygiene, being socially responsible, monitoring of personal health condition, and now deferment or cancellation of large-scale events.
The Embassy has also coordinated with the MOH to ensure that our front line Filipino medical personnel are properly protected in the performance of their work. We have received the assurance of MOH that all necessary precautions and protocols are in place to protect all medical staff.
Another request we conveyed to the Ministry of Health is to inform us (Philippine Embassy) immediately if any Filipino national has been infected and confined so that our Assistance to Nationals SOP can be activated, which involves coordination with the family of the infected individual and monitoring of his or her health condition.
We will respond according to the needs of the affected individual and in coordination with the host country.
Internally, the Embassy has already organized ourselves. We have established a Task Force that is in charge of the action plans to deal with the problem.
RAPPLER: Is the Philippine government considering a travel ban to and from Singapore given the declaration of code orange? Why or why not?
AMBASSADOR YAP: Every country makes a decision on such a matter on the basis of its national interest. We leave it up to our national government officials to make a decision on this. However, if our opinion is requested by Manila since we are more aware of the situation here in Singapore, we would suggest that there is no need for a travel advisory at this time. While there is some community spread of the virus, the spread of the virus is still very limited at 33 as of last count, and the well-organized efforts of the Singapore government to contain it, which to me are highly remarkable, should minimize the chances of widespread infection. Therefore, the current situation does not require such an advisory at this time.
RAPPLER: What safety tips or perhaps words of assurance can you give our kababayans as Singapore is under code orange?
YAP: My personal appeal to all our kababayans is to stay calm, do not panic but be vigilant. It is likely that the spread of the virus will get worse before it gets better. The Singapore Government and the MOH are on top of the situation. They have a multi-ministry task force that is coordinating the response of Singapore to this virus. They are very well organized and they have the added advantage of having gone through the SARs outbreak.
Let us religiously observe the guidelines of the host government, particularly in relation to the monitoring of our personal health, good personal hygiene and tips on how to avoid getting the virus.
I would like to emphasize that code orange encourages us to cancel or defer large-scale gatherings, avoid crowded places, and adopt heightened measures to prevent infection. Let us all do our share and contribute to the overall efforts of the Singapore government to address the problem
To those who want to know more about the overall picture of the virus spread in Singapore, we encourage you to visit the MOH website: www.moh.og.sg or you can email us (atnsgpe@gmail.com) or you call us through our hotline: 9072 2797
Please also read and follow the advisories regularly posted by the Embassy on our Website and Facebook page. – Rappler.com "
,"February 08, 2020",nCov,Filipino among new coronavirus patients in UAE,Jojo Dass,"
UAE'S CORONAVIRUS WOES. In this file photo, tourists wearing surgical masks are pictured on a beach next to Burj Al Arab in Dubai on January 29 2020. Photo by Giuseppe Cacace/AFP 
DUBAI (UPDATED) - The United Arab Emirates Ministry of Health and Prevention (MoHAP) on Saturday, February 8, announced two new cases of coronavirus involving a Filipino and a Chinese, the Emirates News Agency (ENA) said.
The ministry said “the new cases, who are of Chinese and Filipino nationalities, are under observation and necessary medical care according to the highest health standards applicable in the country.”
ENA quoted MoHAP as saying that the ""patients were identified through the continuous periodic screening being conducted in accordance with the standards of the World Health Organisation, WHO, for people with symptoms of the new coronavirus.""
The Philippines' foreign affairs department said the Filipino is reported to be based in Abu Dhabi.
Philippine Ambassador to the UAE Hjayceelyn Aurora Quintana said the embassy “will fully coordinate with health authorities on the case” even as she reminded the community to “always follow the hygiene protocols.”
The 2 new cases bring to 7 the total number of coronavirus cases in the UAE. 
The ministry said all health facilities will continue to report any new cases suspected to have coronavirus. (READ: UAE reports Middle East's 1st cases of new coronavirus)
On February 1, MoHAP reported a new case of coronavirus infection, 4 days after it said that a family of 4 from China has been confirmed to be afflicted with the disease.
There are approximately 750,000 Filipinos in the UAE. (READ: Filipinos in UAE urged to comply with gov't measures vs virus) – Rappler.com "
,"February 08, 2020",nCov,Bicol on blue alert over suspected coronavirus cases,Mavic Conde,"
CORONAVIRUS. At least 3 patients in Albay are being monitored for the 2019 novel coronavirus. 
ALBAY, Philippines – The Bicol Regional Disaster and Risk Reduction Management Council (RDRRMC) and Office of Civil Defense (OCD) raised the alert status in the region to blue alert on Thursday, February 6 due to the threat of novel coronavirus (nCov). 
The memo, which was addressed to mitigating councils in all 6 provinces of the region, stated that the emergency operations center should be activated for strict monitoring of nCov, and that coordination with the local DRRMC's is highly encouraged. 
A day after the alert, an Inquirer news report confirmed that 3 patients with symptoms of nCov were admitted on Thursday in the Bicol Regional Training and Teaching Hospital (BRTTH) in Albay.
(READ: Albay governor cancels Magayon Festival)
According to the report, a couple that came from the United States and stopped over in Shanghai ""are now in isolation at the BRTTH and under observation following protocol approved by the Department of Health for preventing the spread of nCoV,"" adding that one patient who had contact with the couple was also under observation.
Reports of People Under Investigation (PUI) in the region shall be announced by the secretary of the Department Of Health after proper validation. 
OCD also advised respective provincial officials to submit reports to their office to prevent the entry and spread of nCoV.
The RDRRMC also advised the public to be always on alert and vigilant and to read all advisories from the concerned government agencies and officials regarding the viral disease via the Philippines News Agency Bicol. (READ: DOH probes 215 patients for novel coronavirus in PH)
Meanwhile, Bicol University has temporarily banned travels of the University officials, faculty and staff, and students until the end of the first quarter of 2020 or until lifted. – Rappler.com "
,"February 08, 2020",nCov,LOOK: DFA delivers relief goods to Filipinos in Wuhan,Sofia Tomacruz,"
RELIEF. As Wuhan City remains on lockdown, Filipino residents face travel restrictions limiting their movement. All photos from the Department of Foreign Affairs 
MANILA, Philippines (UPDATED) – The Department of Foreign Affairs (DFA) has started distributing relief goods to Filipinos stranded in Wuhan City, China, the epicenter of the 2019 novel coronavirus outbreak.
The DFA's on-site repatriation team entered ground zero of the nCoV outbreak Friday, February 7, to finalize with Chinese authorities arrangements for the planned repatriation of Filipinos in the city.
""We already have our DFA team inside Wuhan City and they are there working on the ground preparing for the repatriation of our OFWs. They're taking great personal risk for the sake of our kababayan (countrymen) and I salute them for that.""
While on ground, officials traveled to neighborhoods in the city where FIlipinos lived to hand out grocery items and basic necessities.
 
 
The DFA said 56 people, including 7 spouses and 4 infants, confirmed they would join the government's efforts to repatriate them to the Philippines. The agency earlier announced it would repatriate Filipinos living in Wuhan and Hubei as the coronavirus continued to spread.
Meanwhile, an 8-member team from the DFA and Department of Health were scheduled to leave Manila for Wuhan on Saturday. They will be on a Royal Air Charter flight arranged by the DFA after receiving clearance from Chinese authorities.
Wuhan City is currently on lockdown as authorities scramble to contain the coronavirus. 
Upon arrival in the Philippines, repatriated Filipinos, along with crew who manned the flight home, will be quarantined in New Clark City's Athletes' Village in Tarlac for the mandatory 14-day period. – Rappler.com
Other news you can use:

FAQs: Ano-ano ang alam natin tungkol sa 2019 novel coronavirus?
‘Novel coronavirus' or 2019 nCoV: What we know so far
LIST: Where to get official, reliable info on novel coronavirus
Philippines to create coronavirus hotline for Filipinos in China
LIST: What Filipinos in China can do amid coronavirus scare
Traveling amid coronavirus outbreak? Here's what you need to know
 "
,"February 08, 2020",nCov,Zambales health officials monitoring patient for coronavirus,Rappler.com,"
 
MANILA, Philippines – Zambales Governor Hermogenes Ebdane said provincial health officials were currently monitoring a patient who shared he had traveled together with two patients in the Philippines earlier confirmed to have the 2019 novel coronavirus.
In a statement, Ebdane said the patient ""voluntarily reached out to the DOH [Department of Health], divulging a history of travel together with the two Chinese patients who were tested and confirmed to be positive for the virus.""
The patient has been confined at the Ramon Magsaysay Memorial Hospital since Thursday, February 6, and was among persons under Investigation by health officials.
Ebdane said that the patient, who remained in isolation, was assessed to be ""well and stable, exhibiting no pertinent symptoms such as fever, cough, or difficulty breathing.""
He added the hospital sent the patient's specimen samples to the Research Institute for Tropical Medicine to confirm if the patient had the coronavirus.
The latest in the Philippines. Philippine authorities said they were monitoring 215 persons for the novel coronavirus as Saturday, February 8. 
So far, the Department of Health has confirmed 3 cases of the novel coronavirus in the Philippines, including the first death outside China – a 44-year-old Chinese man who traveled to the Philippines from Wuhan. The man was the country's second confirmed case of 2019-nCoV, and a companion of the first patient, a 38-year-old Chinese woman.
As of Saturday morning, February 8, the novel coronavirus has killed 720 people and infected over 34,000 people across 26 countries.
The World Health Organization declared a global health emergency over the outbreak, which has prompted countries such as the Philippines and the United States to impose strict travel restrictions. – with a report from Randy Datu/Rappler.com "
,"February 08, 2020",nCov,Boracay intensifies border checkpoints amid coronavirus spread,Boy Ryan B. Zabal,"
MONITOR. Malay acting town mayor Frolibar Bautista orders the strict checking of travelers' health and travel history. Photo by Boy Ryan Zabal 
AKLAN, Philippines – A multi-agency task force has put in place strict and intensified border checkpoints when entering Boracay Island in an effort to prevent the spread of the 2019 novel coronavirus.
Acting Malay town mayor Frolibar Bautista asked law enforcement agencies and health personnel to enforce travel restrictions on visitors who have recently travelled to China, Macau and Hong Kong.
There are no longer direct flights from Wuhan, China and other cities in mainland China to Kalibo International Airport, but authorities will continue to expand health screenings of travelers, not only in local airports.
In Executive Order No. 004 series of 2020 issued on Thursday, February 6, Bautista suspended the entry of all travelers with travel history from China and its special administrative regions for the past 14 days.
The Philippine National Police, Philippine Army, Philippine Coast Guard, Bureau of Immigration and the Bureau of Quarantine are also directed to coordinate with the Malay Municipal Health Office (MHO) and Municipal Tourism Office to check incoming travellers at Malay’s seaports, airport and roads.
What to expect. On February 7, Friday, 3 border checkpoints, located within the two kilometer radius of Caticlan port, were set up in the barangays of Union (Nabas) and Caticlan (Malay) near Nabas-Malay boundary, in barangay Dumlog in mainland Malay and Sitio Bacolod in Barangay Caticlan to monitor and identify people who may have coronavirus symptoms.
The new measure to operate border checkpoints in all entry points to Malay, Aklan and Boracay Island would be the first line of defense against individuals who experienced flu-like symptoms of the contagious disease.
Meanwhile, Foreigners and local tourists arriving through Kalibo and Caticlan airports, northern Antique and Iloilo, ports of Caticlan and Alegria (Buruanga) via roll-on, roll-off vessels from Batangas and Mindoro, and motorized pumpboats from Romblon would also be screened for signs of fever and cough.
Aside from this, handheld thermometers were also operational in border checkpoints where inbound travelers to Boracay Island would be required to present their passports for verification. Health personnel and law enforcers were also wearing surgical face masks for their protection.
If a traveller shows symptoms, MHO workers will perform a more detailed medical assessment, and the traveler is taken to a hospital for further care.
No coronavirus cases. So far, there have been no reported coronavirus cases in Malay, Aklan and Boracay Island, according to task force deputy information manager Madel Joy Tayco.
The local task force on coronavirus said some 180 persons were under monitoring (PUMS) in Boracay Island as of February 7.
MHO and the task force have been cooperating closely with hotels and establishments to ensure public safety and health of residents and other visitors, and have been keeping a close watch on PUMs in the island.
Tayco also reiterated the importance of proper hygiene and hand washing to prevent infection of coronavirus which has caused deaths and illnesses worldwide. – Rappler.com "
,"February 07, 2020",nCov,DOH probes 215 patients for novel coronavirus in PH,Janella Paris,"
PRECAUTION. Filipino-Chinese are advised to wear face masks inside the Seng Guan Temple in Tondo, Manila on February 7, 2020, as a precautionary measure against the spread of the 2019 novel coronavirus. Photo by Ben Nabong/Rappler  
MANILA, Philippines – The Department of Health (DOH) is now probing 215 persons for the 2019 novel coronavirus (2019-nCoV) in the Philippines as of Friday noon, February 7.
The latest figure was higher than the 178 reported the previous day, February 6. Of the 215, 185 are admitted to hospitals, 17 have been discharged, while 3 have died, two of whom due to causes other than the novel coronavirus. 
Health Undersecretary Eric Domingo said that the latest death of a patient under investigation was confirmed Thursday, February 6.
The patient, a Chinese male whose age was not disclosed, died of ""underlying restrictive lung disease."" The DOH had earlier reported the death of a patient under investigation, but for preexisting medical conditions unrelated to the novel coronavirus (READ: TIMELINE: The novel coronavirus epidemic) 
Of the 215 patients, a total of 48 already tested negative for the virus. At least 127 test results are still pending as of this posting. 
So far, there are 3 confirmed cases of the novel coronavirus in the country.
The first patient already tested negative for the novel coronavirus in the latest round of tests of the Research Institute for Tropical Medicine, but another test with negative results is needed before she can be discharged from the hospital. Domingo said she is well and no longer showing symptoms. 
The second patient, her partner who traveled with her to the Philippines from Wuhan, China, died of complications due to the novel coronavirus. His death marked the first death due to the virus outside China.
The third patient has since returned to China after a second round of tests showed she was already negative for the novel coronavirus.  
Domingo disclosed that 9 patients under investigation have refused to be admitted to hospitals. He said the DOH is working with local authorities to convince them to get admitted.
According to Domingo, some have refused admission due to anxieties over hospital expenses. He said they can rest assured that expenses for the novel coronavirus treatment will be shouldered by the government. 
The increase in the number of patients under investigation came after the DOH tracked down all 441 contacts of the first two confirmed cases. The couple, who was traveling from Wuhan, China, went to Cebu and Dumaguete City before seeking medical help in Manila. 
Of the 441 contacts, 32 are included in the 215 being probed by the DOH, while 203 are under home quarantine as they showed no symptoms. 
Domingo said 206 of the contacts have yet to be interviewed by the health department's Epidemiology Bureau due to erroneous contact details. Health officials are coordinating with local authorities in Cebu and Dumaguete City to get in touch with them. 
Below is the breakdown of patients per region:

Ilocos Region - 3
Cagayan - 4
Cordillera Administrative Region - 4
Central Luzon - 19
Metro Manila - 78
Calabarzon - 24
Mimaropa - 4
Western Visayas - 22
Central Visayas - 16
Eastern Visayas - 12
Northern Mindanao - 9
Caraga - 2
Davao Region - 18

Repatriation efforts
Repatriation efforts for the 45 Filipinos who had expressed desire to be brought home from Hubei province in China are underway, with the Department of Foreign Affairs personnel coordinating with Chinese authorities for the necessary clearance.
Once in the Philippines, the returnees will be quarantined in the Athletes' Village in New Clark City in Capas, Tarlac. 
They are expected to arrive on Sunday morning, February 9, but the date is not final as the Philippines has yet to get clearance from the Chinese government for repatriation. 
Efforts of the government's interagency task force on the novel coronavirus have also been met with resistance from the Capas local government, who said they were not consulted by the agencies involved that the quarantine area will be in their community. 
""DOH did not at all involve Capas LGU in its last-minute decision for New Clark City to be used as quarantine zone,"" Capas Mayor Reynaldo Catacutan said in a statement Friday.
But in an interview with CNN Philippines, the town's vice mayor admitted that the New Clark City is under the jurisdiction of the Bases Conversion and Development Authority, which offered the facility to the DOH for use in its quarantine procedure. 
Domingo said the DOH has since reached out to the local government of Capas. He said that repatriates will be isolated and not affect any member of the community. 
He reiterated that Filipinos who are cleared by the Chinese government for repatriation will first undergo screening by Chinese health officials before boarding the chartered plane that will take them to Clark. They will then undergo another screening by DOH personnel before takeoff. If they show symptoms in China, they will be sent to Chinese health facilities for treatment. 
The novel coronavirus that originated from Wuhan, China, has so far killed 638 and sickened over 31,000 people across the country and worldwide. The World Health Organization already declared an international emergency over the virus. – Rappler.com "
,"February 06, 2020",nCov,"Camiguin restricts entry of travelers from China, Hong Kong, Macau over coronavirus threat",Bobby Lagsa,"
 
CAGAYAN DE ORO, Philippines – Camiguin Island will now restrict the entry of foreign tourists with travel history to China, Hong Kong, and Macau in the last 3 months as a precautionary measure against the 2019 novel coronavirus (2019-nCoV). 
With summer just around the corner, Camiguin is expecting an influx of tourists, from 50,000 per month to a peak of 80,000 during Holy Week.
Camiguin Governor Jurdin Jesus Romualdo on January 31 issued Executive Order (EO) No. 5, which requires every tourist to disclose their travel history in the last 3 months prior to their arrival in the island.
The EO was issued days earlier than the national government's expanded ban on travelers from the 3 countries.
Tourists from other countries who merely had a layover in China, Hong Kong, and Macau will also not be allowed to enter the island. According to the governor, they simply followed the President's order not to allow even those with a layover in China to enter the country.
Romualdo said that they have deployed screeners in Camiguin Airport and two ports to individually interview foreign tourists about their travel history.
In January, a tourist in the island was put in isolation and considered a person under investigation for the novel coronavirus. The tourist tested negative for the virus.
There were at least 130 Chinese tourists in Camiguin in the last week of January.
""The province of Camiguin is one of the tourist destinations in the Philippines, making the introduction of the disease in the province a high probability,"" Romualdo said.
He said they cannot take chances in allowing tourists with travel history to the 3 countries.
The island province also created a novel coronavirus task force to implement measures that will prevent the virus from entering the island.
""It is important that precautionary measures and protocol are established to monitor the presence of the disease and make a timely response if it arises,"" Romualdo said.
Romualdo said they instructed and trained hotel staff to report tourists suspected to have the novel coronavirus to the Camiguin Provincial Health Office and the Camiguin General Hospital. They also asked hotels to refund accommodation bookings made by Chinese tourists even before coming to the island.
""We have met with hotel operators and asked for their cooperation,"" Romualdo said.
EO covers residents, too
The EO also covers residents in the island who have travel history to China, Hong Kong, and Macau.
""This requirement is also mandatory to every resident of Camiguin who has [traveled] to places where [the] novel coronavirus has been proven to exist,"" the EO stated.
It requires residents with travel history to undergo a medical check-up.
Romualdo said the government can prosecute any person found to have willfully hidden such required information when demanded. The person shall be subject to investigation and applicable criminal prosecution.
Meanwhile in Cagayan de Oro City, Mayor Oscar Moreno thumbed down a proposal to put a business park on lockdown following hearsay of Chinese residents who supposedly have the novel coronavirus.
Earlier this week, Councilor George Goking proposed that the city's 2019-nCoV task force order a lockdown on the Alwana Business Park in Barangay Cugman. Some Chinese citizens working in Cagayan de Oro City are living in the business park's residential buildings.
A fake news circulated this week that there was a Chinese who died in one of the hotels because of the novel coronavirus. The City Health Office and the Department of Health conducted an inspection and found nothing.
""The task force did not really push through with the idea due to legal implications,"" Goking told reporters here.
Goking said that he would request it if the Alwana Business Park management refuses to cooperate with government agencies who may be conducting an ocular inspection there.
Moreno said he will not be restricting the movement of people and vehicles in and out of the complex just because Chinese nationals are living there.
""Just because they are Chinese, [does not mean] we have to look at them differently,"" Moreno said in a radio interview.
""You don't order [a] lockdown simply because of the race issue. It's not doable. What we need is simply communication, and, of course, they have been very cooperative. Let's not jump to conclusions just because they're Chinese."" Moreno added.
The novel coronavirus that originated from Wuhan, China, has so far killed 564 and sickened over 28,000 people across the country and worldwide. The World Health Organization already declared an international emergency over the virus.
In the Philippines, 3 patients were confirmed to be infected with the novel coronavirus, one of whom died after complications due to severe pneumonia. – Rappler.com "
,"February 06, 2020",nCov,Repatriated Filipinos from Hubei to be quarantined in New Clark City,Janella Paris,"
QUARANTINE. Department of Health officials show a map of the quarantine facility for Filipinos who will be repatriated from Hubei province. Photo by Janella Paris/Rappler  
MANILA, Philippines – The Department of Health (DOH) on Thursday, February 6, confirmed that the 45 Filipinos to be repatriated from Hubei province in China – the epicenter of the 2019 novel coronavirus outbreak – will be quarantined in New Clark City's Athletes' Village in Tarlac. 
Health Secretary Francisco Duque III inspected the facility on Thursday morning and said that the place is ready to house the returning Filipinos, who are expected to arrive early Sunday, February 9.
Upon arrival, the overseas Filipino workers (OFWs) from Hubei will immediately be counted as patients under investigation, of which there are 178 as of Thursday. (READ: 'Novel coronavirus' or 2019 nCoV: What we know so far)
Two buildings in New Clark City, which was used during the 2019 Southeast Asian Games, will be used for quarantine – one for asymptomatic patients and the other for those who develop symptoms.
There will also be a polyclinic in the facility, where returnees who develop symptoms throughout the 14-day quarantine period will be brought and treated. The two buildings will be cordoned off from the rest of New Clark City, according to Duque. 
Contact with the outside world will be minimal, Duque said. Patients will only be allowed to communicate with their families over the internet. 
The health chief also said that medical staff from 5 nearby hospitals will alternate shifts to tend to the returnees. 
""We will be providing the needed medical logistics including hygiene kits, disinfectant solutions, transportation, and other things that will be needed in the quarantine process,"" he added.  
How repatriation will work: According to Foreign Affairs Undersecretary Brigido Dulay, Filipinos who are cleared by the Chinese government for repatriation will first undergo screening by Chinese health officials before boarding the chartered plane that will take them to Clark. 
If they are found with symptoms by Chinese health officials, they will not be allowed to come back home to the Philippines. Instead, they will be brought to hospitals in China for treatment and observation. 
If they don't show any symptoms, they will be allowed to board the plane, where 5 DOH personnel will check them for symptoms a second time. If they are absolutely not symptomatic, they will be allowed to fly home to the Philippines. Otherwise, they will be treated in Chinese health facilities.
Upon arrival in Clark, they will again be checked for symptoms. Those who have fever, coughs, and colds will immediately be brought to the facility's polyclinic and be isolated from the rest of the returnees who show no symptoms. 
According to Dulay, a team from the Department of Foreign Affairs (DFA) in Wuhan, China, is already working with Chinese authorities to secure the necessary permits for the repatriation.  
""Today we already have our DFA team inside Wuhan City and they are there working on the ground preparing for the repatriation of our OFWs. They are on the ground and they're taking the risk,"" Dulay said.  
He also revealed that 4 of the 45 Filipinos who want to be repatriated have problems with their immigration status, which means it remains uncertain if they will be able to come home on Sunday. 
After the quarantine period, the returning OFWs will be assisted by the Overseas Workers Welfare Authority for employment concerns, the DOH and the DFA said.
The novel coronavirus that originated from Wuhan, China, has so far killed 564 and sickened over 28,000 people across the country and worldwide. The World Health Organization already declared an international emergency over the virus.
In the Philippines, 3 patients were confirmed to be infected with the novel coronavirus, one of whom died after complications due to severe pneumonia. (READ: World currently 'not in a pandemic' of China virus – WHO) – Rappler.com "
,"February 06, 2020",nCov,Albay governor cancels Magayon Festival,Rhaydz B. Barcia,"
CANCELLED. Albay Governor Al Francis Bichara orders cancellation of Magayon Festival. Photo by Rhaydz B. Barcia/Rappler 
LEGAZPI CITY, Philippines – Albay's famed Magayon Festival has joined the list of the country's tourist-magnet events scrapped because of health fears caused by the novel coronavirus (2019-nCoV).
Albay Governor Al Francis Bichara announced the cancellation of the month-long Magayon Festival Wednesday, February 5, during a meeting with all department heads of the provincial government at the Governor's Guest House.
The Magayon Festival is held every April in honor of the Bicol Region's iconic Mount Mayon.
""We need to avoid events that will draw in crowds,"" said Dorothy Colle, provincial tourism officer.
As of this posting, there are still no recorded incidents of nCoV infections in the Bicol Region.
In the same meeting, Bichara approved Albay's purchase of 4 thermal scanners to identify people with fever and other flu-like symptoms.
These thermal scanners will be placed at the Legazpi City Domestic Airport, Legazpi City Grand Bus terminal, malls and a a still unspecified public place.
The Provincial Government of Albay  advised the public to practice proper hygiene to prevent the spread of  infections. It also advised anyone showing symptoms of the virus such as coughing, sneezing, having hard time to breathe and respiratory ailment, toseek medical doctors and to do self-quarantine.
Isolation hospitals
The Department of Health in Bicol designated 3 government hospitals to be used in case of an nCoV outbreak in the province. These are the Bicol Regional Training and Teaching Hospital in Albay, Bicol Medical Center in Naga City and Bicol Sanitarium in Cabusao, Camarines Sur.
Dr. Ernie Vera, DOH Bicol director, said during the Regional Disaster Risk Reduction Management Council meeting held at the Office of Civil Defense Wednesday, that all referrals for suspected nCov patients will be referred to these hospitals.
The BRRTH, BMC and Bicol Sanitarium hospitals passed through the medical examination of Regional Epidemiology and Surveillance Unit (RESU) of Department of Health regional office here.
Vera said that BRTTH would admit persons under investigation (PUIs) for the virus from the provinces of Albay, Sorsogon, Masbate and Catanduanes; while the Bicol Medical Center will take PUIs coming from the provinces of Camarines Sur and Camarines Norte.
The Bicol Sanitarium would be the alternative facility in case of th high number of PUIs in the two identified government referral hospitals.
The RDRRMC and OCB Bicol led by Claudio Yucot has also created a task force to handle nCoV issues in the region to be headed by Vera. – Rappler.com  "
