source_id,date,category,title,author,text
,"February 9, 2020",nCov,Suspected coronavirus cases now 267 – DoH,Jan Arcilla,"THE number of patients under investigation (PUIs) for the 2019 novel coronavirus acute respiratory disease (2019-nCoV ARD) in the country jumped to 267 on Saturday from 215 a day earlier. According to the Department of Health’s (DoH) situation report posted on its website, the confirmed cases remained at three. Also, two PUIs have died. According to the DoH, 230 PUIs had been admitted to hospitals, 19 had been discharged and 13 refused admission. It earlier said the second PUI fatality died of pneumonia, not nCoV. The first PUI death was that of a Chinese man who died of severe pneumonia and human immunodeficiency virus on January 29. The man’s partner, 38 and also a Chinese, has been placed in isolation at San Lazaro Hospital in Manila. The third case involved another Chinese woman, 60, who returned to China after her second set of samples tested negative for nCoV. Her first sample was found positive for the deadly virus after she traveled to China. On Friday, a repatriation team from the Department of Foreign Affairs (DFA) entered ground zero of the 2019-nCoV ARD outbreak and handed out relief goods to overseas Filipino workers (OFWs) in Wuhan City who were stranded in their homes over government restrictions limiting travel movements in order to contain the deadly virus. Mark Anthony Geguera and Sanny Darren Bejarin of the Philippine Consulate General in Shanghai coordinated with volunteer members of the Filipino community in the care mission. The DFA team was firming up arrangements with Chinese authorities for the planned repatriation of the Filipinos. “We already have our DFA team inside Wuhan city and they are there working on the ground preparing for the repatriation of our OFWs. They’re taking great personal risk for the sake of our kababayan (countrymen) and I salute them for that,” DFA Undersecretary Brigido Dulay said. The team hired a vehicle to visit neighborhoods with identified Filipino residents in the travel-restricted city and handed out grocery items and basic necessities. A total of 56 persons, including seven spouses and four infants, have confirmed their intent to join the repatriation flight. The DFA initiated the call to bring back the workers last January 28 through the Philippine Embassy in Beijing and the Philippine Consulate General in Shanghai, the foreign service post with jurisdiction over Wuhan in Hubei province. On Thursday, Sen. Christopher Lawrence “Bong” Go said the OFWs in Wuhan and other parts of Hubei may be repatriated “anytime soon.” The senator added that he was coordinating with concerned government agencies to speed up the repatriation of the OFWs who have expressed desire to return home amid the ongoing 2019-nCoV ARD outbreak in China. “They will come [home] soon, anytime in the next few days. We are now preparing for a possible quarantine areas,” Go said in an interview during his visit to fire victims in Quezon City. “This has to be soonest, while observing our health protocols. Once China agrees to it, it is ready. We will bring them home immediately. We are concerned about their situation there. No amount of money can pay for their loneliness and fear in another country,” he added. The senator, chairman of the Senate Committee on Health, said Vince Dizon, president of the Bases Conversion and Development Authority and also Malacañang adviser for flagship programs, was coordinating with the DoH in preparing the Athletes’ Village in New Clark City in Tarlac as a quarantine area for the repatriated Filipinos. In Japan, the more than 500 Filipino crew of a cruise ship stricken with the coronavirus is being looked after by a manning agency that employs them The agency on Saturday said it was on top of the situation and the crew quarantined on board Diamond Princess, which is operated by US-based Princess Cruises, is taken care of.
In a statement, Magsaysay Maritime Corp. said Princess Cruises continues to work closely and cooperatively with the Japanese Ministry of Health to attend to the crew and the passengers of the cruise ship. Public health authorities have allowed 61 people, including a Filipino crew, to disembark from the ship to avail of medical care from local hospitals. “Princess [Cruises] has implemented measures to ensure the safety and well-being of everyone on board including limited movement inside the vessel, minimum interaction between people, new safety procedures, provision of protective equipment as well as unlimited internet access to allow guests and crew to communicate with their family and loved ones,” the statement read. Magsaysay noted that it has kept close contact and communication with the families of crew to keep them updated on their loved ones, since the safety and well-being of its crew on board the Diamond Princess are its utmost priority. “Magsaysay, as well, has been working in close contact with the Department of Health, the Department of Labor, the POEA (Philippine Overseas Employment Administration), OWWA (Overseas Workers Welfare Administration) and the Philippine Embassy in Japan to ensure that all our Filipino seafarers working on board the ship are protected from harm,” the manning agency said. It added that it was complying with Philippine government guidelines, which include no transits through China, Hong Kong and Macau when joining and returning from the ship and mandatory quarantine for any crew who return home from these areas. The 61 people allowed to disembark had tested positive for the coronavirus, while an additional 41 passengers were found to have contracted the virus. The newly diagnosed included 21 Japanese, as well as Americans, Canadians, Australians, an Argentine and a Briton, according to Japan based NHK. Robespierre Bolivar, deputy head of mission of the Philippine Embassy in Japan, said over radio dzMM that the lone Filipino crew positive for the virus seemed to have responded to treatment and is now doing well, while the rest of the 538 Filipino crew and passengers are still undergoing a 14-day quarantine. The quarantine will end on February 19, according to authorities. Also on Saturday, Senior Citizen party-list Rep. Francisco Gamboa Datol Jr. appealed to the DoH and various hospitals nationwide to adopt “extra special caring measures” for senior citizens who are vulnerable to respiratory infection. “The elderly, having weaker immune systems and many with various ailments, are vulnerable to the Wuhan coronavirus and other respiratory diseases,” Datol said. He proposed that caregivers and household members should be advised by their barangay (village) officials and local health care officers on how to take care of seniors with respiratory ailments. The coronaviruses belongs to large family of viruses that range from the common cold to more serious infections. The Department of Education (DepEd) has advised all schools to closely monitor their students’ health status specially for the possible presence of infection or any virus. In a message to reporters, DepEd Undersecretary Alain del Pascua said with the vulnerability of school children in acquiring communicable diseases such as measles, influenza, and chicken pox, all schools are advised to closely monitor the health status of learners. Pascua added that the Preventive Alert System in Schools shall be used for this purpose. In a memorandum dated February 6, he reminded schools that early detection of illness is important for immediate treatment and prevention of outbreaks. Pascua said communicable diseases “may be transmitted from person to person, animal to person, or by touching a person or object that has the bacteria or virus on it, then touching the eyes, the mouth, and/or the nose.” He also reminded schools to closely monitor general signs or symptoms among its learners such as fever, headache, cough, body weakness, fatigue, runny nose, soar throat and rashes. The DepEd earlier created a task force that will closely coordinate with the DoH to address challenges in schools after the 2019-nCoV ARD entered the country. The department discouraged activities at the division or district level that would involve gathering of participants from various schools. With a reports from JAVIER JOE ISMAEL, RAFFY AYENG AND FRANZ LEWIN EMBUDO "
,"February 9, 2020",nCov,Robots deployed to frontlines to combat coronavirus,Xinhua,"SHANGHAI, China: More than 30 disinfection robots designed and produced by a Shanghai enterprise have entered major hospitals in Wuhan, center of the 2019 novel coronavirus acute respiratory disease outbreak, to contain the spread of the epidemic. XINHUA PHOTO The white robot has a hydrogen peroxide sprayer on its “head” and nine ultraviolet lamps in its “belly,” and can perform multiple forms of disinfection in environments where humans and machines coexist, accor­ding to Pan Jing, chief executive officer of Shanghai TMiRob, the manufacturer of the robot. Navigation technology enables the robot to avoid obstacles autonomously, Pan said. At present, over 30 disinfection robots have been used in isolation wards, ICUs, operating rooms and fever clinics of Wuhan’s major coronavirus hospitals to provide around clock disinfection service. Robots are increasingly being deployed at the front lines of China’s fight against the epidemic in order to reduce cross-infection risks and improve efficiency. On Monday, robot maker CloudMinds and China Mobile’s Shanghai branch donated the first batch of 5G-powered robots to a Shanghai hospital. With the 5G network, the robots can help medical staff carry out tasks involving consultations, disinfection, cleaning and drug delivery. Robot manufacturer Siasun and the Shenyang Institute of Automation of the Chinese Academy of Sciences are also developing a robot that can replace nurses in conducting throat testing for the virus.  "
,"February 8, 2020",nCov,Bello apologizes to Dubai for coronavirus confusion,The Manila Times,"Labor Secretary Silvestre Bello 3rd on Friday apologized to the government of Dubai for the confusion and anxiety his announcement about the death of a Filipina worker in Dubai may have caused. Labor Secretary Silvestre Bello 3rd. PHOTO BY ENRIQUE AGCAOILI Bello issued the apology in Kuwait after the Dubai government media office denied the validity of his statement on the cause of the death of Amalia Daproza, 58, an office assistant at Neazoefzlle Co. in Dubai. The media office said in a statement Daproza was suffering from respiratory infection and laboratory tests showed she did not carry any virus. The Labor department clarified that Bello did not claim that Daproza died specifically of the 2019 novel coronavirus acute respiratory disease or 2019-nCoV ARD. Bello on Thursday announced that the Filipina had died of “coronavirus,” citing earlier information provided his office. He, however, did not say it was the nCoV. Based on a belated report received by the office of Bello from the Philippine Labor Office in Dubai, results of confirmatory tests conducted by the Pathology and Genetics Department of the Dubai Health Authority on Daproza’s specimen yielded negative of the nCoV.
WILLIAM B. DEPASUPIL "
,"February 8, 2020",nCov,Love in the time  of coronavirus,The Manila Times,"Customers, wearing face masks as a safety precaution amid the coronavirus outbreak, look for flowers to buy a week before Valentine’s Day in Dangwa, Sampaloc, Manila.PHOTO BY ENRIQUE AGCAOILI "
,"February 8, 2020",nCov,"Spotlight: World leaders, experts warn against discrimination caused by coronavirus epidemic",Xinhua,"BEIJING, Feb. 6 (Xinhua) — World leaders and experts have called on the international community to discard discrimination against certain groups of people due to misinformation about the novel coronavirus epidemic. Ever since the outbreak of the novel coronavirus that started first in China’s central city of Wuhan, there have been unpleasant cases of discrimination and violence against the Chinese people being reported. Some biased media outlets even tagged the novel coronavirus as “China virus.” Having noticed the situation, United Nations (UN) Secretary-General Antonio Guterres said: “it’s easy to move into … perspectives in which there tends to be discrimination; there tends to be violation of human rights; there tends to be stigma on innocent people just because of their ethnicity.” The chief of the world’s largest international organization also appealed for “a strong feeling of international solidarity, a strong feeling of support to China in these difficult circumstances but also to other countries that might be impacted,” and “a strong concern to avoid the stigmatization of people that are innocent and that might be victims of that situation.” GLOBAL APPEAL FOR NON-DISCRIMINATION
Spanish Prime Minister Pedro Sanchez has met leaders of the Chinese community in Spain to offer them support in the ongoing coronavirus crisis. Sanchez said he lamented that fears of the virus have led to some Chinese people being victims of xenophobic incidents and caused difficulties to the Chinese community. He made a call for understanding and made a positive valuation of the efforts that China is making to control the spread of the virus. Discrimination against the Chinese because of the novel coronavirus outbreak will not be tolerated, said a U.S. local official in Houston, Texas. Harris County Judge Lina Hidalgo made the remarks at an Asian Chamber of Commerce event hosted at the Chinese Community Center. “Asian American community members, especially Chinese community members feel that they are being discriminated against. That is the ugly side of diversity. It’s not to be tolerated in this community,” she said. “Diversity is our strength,” Hidalgo said. “We thrive because of the people that live here. We should not be discriminating ever.” In France, Asians created a Twitter hashtag #Jenesuispasunvirus (I am not a virus) to complain of racism and prejudice amid the novel coronavirus outbreak. As the hashtag went viral, a young woman who was mocked on a bus in Paris and declined to give her name, said “the worst virus is systemic racism … We know very well that a virus has no nationality!” “I was the victim of a racist act by a group of young girls. I could hear them laughing and making fun of me. One said: How do we call Coronavirus patients? Chinese people, right?” she said. As the hashtag spread, tens of thousands people have flocked to Twitter to signal their discontent about discrimination and racism. “A person of Chinese origin is not a person infected with the coronavirus. We are not a virus,” the Association of Young Chinese in France said. STEMMING MISINFORMATION
Misunderstandings and fake news about the novel coronavirus are the major reasons that have led to the possible discrimination and violence. “Let us all be very careful, because there are some signs of discrimination that could turn into episodes of violence,” Italian Prime Minister Giuseppe Conte said in a video clip posted on Twitter. “The situation is absolutely under control, so no one in Italy should think of taking advantage of this situation for displays of discrimination or even violence, which we absolutely cannot accept,” said Conte. In order to combat the spread of fake news on the coronavirus epidemic, which could create alarm among the population, Italy’s Ministry of Health has signed an accord with Twitter to highlight the official ministry link in online searches, the ministry said in a statement. It is also in talks with Google to seal a similar deal. Educating the public globally is key, including the sharing of practical, preventive measures through schools, teachers, children and parents, said Yasmine Sherif, director of Education Cannot Wait, a global fund hosted by the UN Children’s Fund. “It is important that we all work together to share accurate information about the coronavirus to help contain the outbreak,” said Sherif. The World Health Organization (WHO) has commissioned a rapid response team from an Austrian university to counter conspiracy theories and misinformation in fighting the novel coronavirus, Austria Press Agency has reported. The team from Danube University Krems, consisting of ten scientific researchers and students, will support the WHO by reviewing studies and reports on the novel coronavirus within 24 hours. The WHO will therefore be able to base its decisions on reliable facts. "
,"February 7, 2020",nCov,‘Coronavirus is enemy not Chinese’,Xinhua,"BEIJING: The real enemy is not the Chinese people but the novel coronavirus, said Yao Fei, the minister counsellor of the Chinese Embassy in Madrid, at a press conference. The conference was called to help spread a message of calm over the virus, which has so far claimed over 400 lives after originating in the central Chinese city of Wuhan. Fears of the outbreak have led to a rise in discrimination against some people of Chinese origin in Spain and elsewhere in Europe, Yao said. “The enemy is the virus, not the Chinese,” he added, saying that both China and its nationals were working tirelessly to contain the spread of the epidemic, which has infected more than 20,000 people. “All Chinese people in China and out are working together in this historic struggle that we have against the coronavirus,” Yao said. The number of people who have recovered from the virus now exceeds that of fatalities, he said, adding that the Chinese government has been working with complete “transparency.” “We have the determination, the confidence and the capacity to win the battle against the coronavirus,” he stressed, thanking Spain and other countries for their “significant, enormous and valuable support to China, which is something we value greatly.” In related development, Vice Premier Hu Chunhua has called for greater efforts to ensure supply of agricultural products and strengthen epidemic prevention and control of the novel coronavirus in rural areas. Hu, also chief of the State Council leading group of poverty alleviation and development, made the remarks during a video teleconference Wednesday. Migrant workers’ returning to work will be well-organized and nearby entrepreneurship and employment were encouraged, Hu said. Efforts shall be made to strengthen the production and supply of vegetables, meat, eggs and milk, grain and other daily necessities, as well as keeping the supply channels unblocked, he said. Hu also called for solid preparations for spring ploughing and striving to achieve a bumper harvest of grain throughout the year. Stressing the need to restore hog production as soon as possible, Hu called for enhanced efforts to prevent animal infectious diseases and prompt response to new outbreaks. Xinhua "
,"February 7, 2020",nCov,2019 NOVEL CORONAVIRUS,The Manila Times, 
,"February 6, 2020",nCov,Filipina domestic in Dubai dies from coronavirus strain — Bello,William B. Depasupil,"A Filipina working in Dubai died from a strain of coronavirus, Labor Secretary Silvestre Bello 3rd disclosed on Thursday. Bello identified the fatality as Amalia Collado Dapronoza, 58. He said the Pathology and Genetics Department of the Dubai Health Authority was awaiting the results of the test from Australia that would determine whether Dapronoza died of the Middle East Respiratory Syndrome Coronavirus (MERS-CoV) or the novel coronavirus (nCoV) that originated in Wuhan, China. WILLIAM DEPASUPIL "
,"February 6, 2020",nCov,Coronavirus infects at least 10 on Japan cruise ship,Agence France-Presse,"YOKOHAMA, Japan: Thousands were marooned on a cruise ship off the Japanese coast on Wednesday, after medics evacuated 10 people infected with the deadly coronavirus, with many facing an anxious wait for their own test results. Passengers on board the Diamond Princess are being confined to their cabins for as long as 14 days and many expressed concern about medication running out. Tests are being carried out on samples taken from 273 of the 3,711 people on board after a former passenger who disembarked in Hong Kong was diagnosed with the virus that has claimed almost 500 lives in China, where it originated. ISOLATED The Diamond Princess cruise ship (top, center) is seen off the port of Yokohama on Wednesday. AFP PHOTO Japanese Health Minister Katsunobu Kato told parliament on Tuesday that tests are being conducted on three groups: those presenting symptoms; those who disembarked in Hong Kong and those who had been in close contact with the infected passenger. Of the 31 results received so far, 10 people tested positive for the virus. They were removed from the vessel and taken to medical facilities, Kato said. The cruise operator said around half the passengers on board the ship are Japanese but there were no immediate details on the nationalities of the other travelers. One Japanese man in his 70s told public broadcaster NHK that stricter quarantine measures came into force on Wednesday. “Until yesterday, we were able to spend time in common spaces and do things like play ping-pong. But from this morning, we have not been allowed to go out of our rooms,” said the man, who declined to be identified. “I tried to go to a restaurant this morning for breakfast but I was told: ‘Please eat in your room.’ So I have been waiting for room service. But it hasn’t arrived yet.” Kato appealed for the passengers and crew, who come from 56 countries, to cooperate with authorities, and said he assumed the quarantine would last around 14 days — the estimated maximum incubation period for the virus. ‘Staring at the sea’
Meanwhile, thousands on board a similar cruise ship that docked in Hong Kong on Wednesday were also being checked, officials said, after three recent passengers tested positive for coronavirus. “Our medical staff immediately went on board to do health check-ups,” said Leung Yiu-hong, an official with the city’s Centre for Health Protection. “Unless they have permission from the Department of Health, all passengers and crew members are not allowed to get off,” he added. More than 20 countries have confirmed cases of the virus, which has infected more than 24,000 in mainland China. The outbreak has prompted the World Health Organization to declare a global health emergency, several governments to impose travel restrictions, and airlines to suspend flights to and from China. Japan has now confirmed 23 cases of the new coronavirus — excluding the cruise ship infections — among them citizens returning from Wuhan, the Chinese city at the center of the outbreak. Tokyo has evacuated more than 500 Japanese citizens from Wuhan, and attracted some criticism for its relatively loose quarantine approach. There have been several incidences of apparent person-to-person transmission in Japan, including a tour guide and bus driver who contracted the virus after coming into contact with visitors from Wuhan. Neither had visited China in recent months. The Diamond Princess is now steaming further out to sea to perform what operator Princess Cruises described as “normal marine operations” before returning off Yokohama to stock up with “food, provisions and other supplies.” One woman on the ship told TV Asahi she was resigned to her fate. “I think you have to accept that we’re staying on the ship. But what I am going to do for 14 days in a cabin? I’m just staring at the sea.” AFP "
,"February 6, 2020",nCov,Zhong Nanshan amends prediction for coronavirus peak,The Manila Times,"The novel coronavirus outbreak may reach its peak in the next 10 to 14 days, Zhong Nanshan, a leading expert tackling the virus, said on Sunday, amending his previous prediction on Jan 28 that the epidemic would peak in seven or 10 days. Zhong, also an academician of the Chinese Academy of Engineering, said current research has shown the virus originated from bats, but whether there are more intermediate carriers between bats and humans requires further investigation. Although there is no effective cure yet, there are at least seven drugs targeting the virus’ genetic material going through various stages of clinical trials, he told Xinhua News Agency. A vaccine is also in the works, though it requires more time to reach clinical application. Chinese renowned respiratory scientist Zhong Nanshan receives an interview with Xinhua in Guangzhou, South China’s Guangdong province, Jan 28, 2020. XINHUA PHOTO “We have learned from the successful therapy of SARS and established a set of effective treatment plans,” he said. “And with the help of various life-support measures we have ensured the recovery success rate of patients.” Based on available information, the medium age of the infected patient is around 59, and 56 percent of all patients are male, he said. The average incubation period of the virus is around five days, with fever being the most common symptom of the virus. There have been a few reported cases of infected patients that showed no obvious symptoms, but they are in the minority and the bulk of preventive efforts should focus on the majority of patients, he said. Zhong stressed the most effective preventive measures are still early detection and quarantine. “The epidemic is still at its growing phase, but we believe it won’t lead to a massive nationwide pandemic, only regional ones if they occur.” Prolonging the Spring Festival holidays, controlling traffic, temperature checks and education as well as other government measures have effectively cut off the source of infection and greatly reduced the spread of the virus, he said. “We believe the epidemic will peak in the next 10 to 14 days, but we still need to enhance preventive measures and not lower our guard,” he said, adding there are many challenges in the current effort. The first is that the outbreak occurs in concentrated areas, stretching local medical resources thin. This situation may improve in the near future, as Wuhan is building two dedicated hospitals and medical personnel and equipment are pouring in from around the country. The second issue is how to differentiate between patients with the common flu and those infected with coronavirus, which can be a tricky task since both illnesses share symptoms. Local hospitals should improve their diagnostic capabilities to relieve some of the workload from hospitals designated to treat the virus, he said. The third issue is how to optimize management and resource allocation to better protect hospitals and medical staff working on the frontline from infections. Zhong said scientists still know relatively little about the novel coronavirus, and he urged them to speed up their research to help tackle the epidemic. “The SARS epidemic 17 years ago lasted nearly six months, since then we have made considerable progress in preventing and controlling major infectious diseases, so we have the confidence to effectively curb today’s outbreak.” "
,"February 6, 2020",nCov,WHO says coronavirus outbreak not yet pandemic,The Manila Times,"The World Health Organisation said the deadly outbreak of the novel coronavirus does not constitute a “pandemic”. Sylvie Briand, director of global Infectious Hazard Preparedness at the WHO, said on Tuesday, “Currently we are not in a pandemic, we are at a phase where we have an epidemic of coronavirus with multiple foci and we try to extinguish the transmission in each of these foci.” Briand also stressed the importance in tackling misinformation and rumors surrounding the virus which has so far killed 425 people and infected more than 20,000. "
,"February 5, 2020",nCov,Ebola drug eyed to treat coronavirus,Associated Press,"NEW YORK: There is no cure for the deadly Wuhan coronavirus, but several big biotech companies are hoping they can treat the symptoms with existing antiviral medications. Gilead Sciences, a biopharmaceutical firm with an experimental drug called Remdesivir that is used to treat the Ebola virus, said it is working with Chinese health authorities to see if the medication could combat the symptoms of coronavirus. This photo taken on January 30, 2020 shows a medical staff member getting lunch boxes for patients through a window in an isolation ward at a hospital in Wuhan in China’s central Hubei province, during the virus outbreak in the city. The World Health Organization declared a global emergency over the new coronavirus, as China reported January 31 the death toll had climbed to 213 with nearly 10,000 infections. – China OUT / AFP / STR The company in a statement said Remdesivir had demonstrated some success in treating the Middle Eastern respiratory syndrome and severe acute respiratory syndrome, two viruses similar to the 2019 coronavirus, in animals. Remdesivir has also been used for emergency treatment of patients with Ebola. But the drug has not yet been officially licensed or approved for treatment by any global health organization, Gilead added. Gilead is not the only drug firm hoping to find a successful treatment for the coronavirus. Big Pharma rivals Johnson & Johnson and GlaxoSmithKline are also working on vaccines. Biotech company AbbVie said it had seen promising results for treating the Wuhan coronavirus with a mixture of two of its HIV medications and Tamiflu, which is produced in a joint venture by Swiss pharma giant Roche and Japan’s Chugai Pharmaceutical Co. Smaller drug producers Moderna, Inovio Pharmaceuticals and Novavax are also working on treatments. Their stocks have all surged in the past month. It may be more than a year until a vaccine is available, Dr. Anthony Fauci, director of the United States National Institutes of Allergy and Infectious Diseases, said. "
,"February 5, 2020",nCov,Indonesian-controlled newspaper’s alarmist coronavirus coverage,Rigoberto D. Tiglao,"RIGOBERTO D. TIGLAO THIS certainly is another case that proves the wisdom of the Constitution’s framers when they banned the slightest foreign participation in media. The Philippine Star, ultimately controlled by Indonesian tycoon Anthoni Salim through PLDT Inc., last Monday had a banner headline that shocked many: “PH nCoV patients jump to 80.” That is so patently false: we have had only two 2019 novel coronavirus acute respiratory disease (2019-nCoV ARD) cases so far, both involving two Chinese who came from Wuhan, one of whom died the other day. The Health department’s latest official bulletin reports that only 48 individuals are being monitored to determine if they have been infected with the virus. There is no way for anyone, journalistically or linguistically, to claim that even just these 48 persons are “nCoV patients.” They are not patients. Period. The dictionary definition of a “patient,” as any English-speaking person knows, is a person receiving or registered to receive medical treatment for a disease. But these 48 haven’t been infected with the virus, they haven’t received treatment for anything. The Philippine Star itself revealed its stupidity — or nefarious intention to disseminate fake, alarmist news — when it reported that out of these 80 supposed nCoV patients, there were “74 who may have come into contact with the victim.” Some 66 have been advised to “undergo home quarantine for 14 days,” while eight are “people under investigation.” Nope, only two infected so far. So, even as it reported that 66 have been asked to go home and eight are still under investigation, the Star still headlined the report that “coronavirus patients” in the Philippines “jump to 80.” The Philippine Star banner headline was as shocking as it was patently false: out of 17,386 coronavirus patients in 27 countries (February 3 data), 17,205 or 99 percent are in China, which also accounts for a total 361 deaths except for one (here in the Philippines). The next most-infected country is Japan, which has 25 cases. Seven other countries have nCoV patients of 10 or more, which, significantly, are the top countries most visited by Chinese tourists: Thailand with 19; Hong Kong, 15, South Korea, 15; Singapore, 13; Australia, 12; the United States, 11; Germany, 10; and Taiwan, 10. The Philippine Star would have the world think that next to China, we have the most cases of nCoV patients with 80. First boo-boo this year. The Star is part of the multimedia empire controlled by the Indonesian Salim, whose Maynilad Water Services Inc. has been in President Rodrigo Duterte’s crosshairs as allegedly having concluded a water concession contract with previous governments that have only now been found to be disadvantageous to consumers. Salim controls the Star though the holding firm MediaQuest, set up by the pension fund of PLDT, which the son of Suharto’s biggest crony has commanded since 1998. Other than the Star, Salim’s media empire — now the largest in the country — includes BusinessWorld, Channel 5, about a dozen radio stations and Cignal, now the largest cable TV operator. The coronavirus outbreak has generated a wave of misinformation through social media, mostly exaggeration of the epidemic’s deadliness and speed of contagion. There has also been a surge of anti-China sentiment, because the virus originated from Wuhan, and accounts for 99 percent of those infected. What makes the Star’s fake news so condemnable is that it is the first, and apparently only, newspaper of significant circulation to spread such disinformation. The disinformation in social media has spread so fast that Facebook announced that it would delete content “with false claims or conspiracy theories that have been flagged by leading global health organizations and local health authorities. “ Here, the Yellows have disgustingly been using the disease outbreak to fan anti-China xenophobia, and even blame Duterte for the virus also being here. This insanity comes from their odium against him who has pivoted our foreign policy form one of servility to the US that they preferred to an independent one, with more emphasis on closer ties with the emerging superpower in our part of the world. This is the second time this year that the Philippine Star bannered (i.e., put as its main news, in the largest fonts for the issue) alarmist news that distorted facts. Its January 21 banner read: “Phivolcs: Taal recharging for powerful eruption,” which was republished by not a few news outlets, including Microsoft News (Msn.com). The news sensationalized the Philippine Institute of Volcanology and Seismology’s report the previous day that there “appear[ed]” to be a resupply of magma beneath Taal. There was no such categorical statement from Phivolcs or any of its officials that Taal would soon have a powerful eruption. Two days later, the Phivolcs lowered the alert levels for the volcano from 4 to 3. Email: tiglao.manilatimes@gmail.com
Facebook: Rigoberto Tiglao
Twitter: @bobitiglao
Book orders: www.rigobertotiglao.com/debunked "
,"February 4, 2020",nCov,Xi Focus: Commanding China’s fight against novel coronavirus outbreak,Xinhua,"BEIJING, Feb. 2 (Xinhua) — A new hospital built in just ten days in a Chinese city hit hardest by the novel coronavirus outbreak will soon start operation. Approved by Chairman of the Central Military Commission Xi Jinping, 1,400 medical staff from the armed forces are tasked with treating patients in the 1,000-bed Huoshenshan Hospital in Wuhan starting from Monday. This is the latest development in the Chinese people’s critical battle against the novel coronavirus outbreak, with the number of cumulative confirmed cases on the Chinese mainland reaching 14,380 by the end of Saturday. Commanding this fight is President Xi Jinping, also general secretary of the Communist Party of China (CPC) Central Committee. Under Xi’s leadership, China has taken unprecedented measures to contain the outbreak, pooling national medical personnel and supplies to the hardest hit regions, building new hospitals, extending the Chinese Lunar New Year holiday, postponing the opening dates for schools and businesses, and imposing travel restrictions. The nation is currently experiencing a peak period of confirmed cases. With prevention and control measures in place, the number of future infections will be significantly reduced, said Li Lanjuan, a renowned Chinese epidemiologist. World Health Organization (WHO) Director-General Tedros Adhanom Ghebreyesus said China’s measures are not only protecting its people, but also protecting the people in the whole world. President Xi’s personal guidance and deployment show his great leadership capability, Tedros said. TOP PRIORITY
Over the past few weeks, Xi has called multiple meetings, heard reports and made important instructions on the prevention and control work. The message is crystal clear: people always come first. Before the Chinese Lunar New Year, as the epidemic spread, Xi ordered resolute efforts to curb the spread, stressing people’s lives and health as the top priority. On Jan. 25, the first day of the Chinese Lunar New Year, Xi chaired a meeting of the Standing Committee of the Political Bureau of the CPC Central Committee. He reiterated putting people’s lives and health as the top priority and ordered Party committees and governments at all levels to take novel coronavirus outbreak prevention and control as the most important task. On Jan. 27, in an instruction to Party organizations, members and officials, Xi asked them to keep in mind that the people’s interests are the highest priority in the current arduous battle. Xi said in an instruction to the military that the epidemic prevention and control remained grim and complex and demanded the armed forces shoulder their responsibility, fight the hard battle and actively assist local authorities in fighting the epidemic. UNIFIED COMMAND, JOINT EFFORTS
Following a unified command and pooling together efforts from all sectors are key to China’s battle against the novel coronavirus outbreak. At the Jan. 25 meeting of the Standing Committee of the Political Bureau of the CPC Central Committee, a central leading group was set up to form a unified command to oversee the prevention and control work in different localities. In the Jan. 27 instruction, Xi asked Party organizations, officials and members to unite the people in resolutely implementing the decisions and arrangements of the CPC Central Committee, to let the Party flag “fly high at the frontline of the battleground.” On Jan. 28, Xi told Tedros that China has full confidence and capability to win the battle against the virus with concerted efforts, scientific containment and targeted policies under the strong leadership of the CPC. The joint task mechanism was repeatedly stressed. It would help fortify a strong defense against the outbreak by mass participation, according to Xi. INTERNATIONAL COOPERATION
As the virus is highly contagious, the entire world is looking to China’s prevention and control efforts. Xi has stressed releasing information in a timely manner and deepening international cooperation. The Jan. 25 meeting of the Standing Committee of the Political Bureau of the CPC Central Committee underscored the timely, accurate and transparent release of information to address concerns from home and abroad. Xi told Tedros that China attaches great importance to the cooperation with the WHO. China is ready to work with the WHO as well as the international community to safeguard regional and global public health security, Xi said. "
